# omega;Arpes occ;Arpes tot
-15;3.3827517284151e-08;2.64927825857999e-07
-14.990625;3.16742992311614e-08;2.8318305295337e-07
-14.98125;3.15870250466298e-08;3.03459909828154e-07
-14.971875;3.35669089959442e-08;3.25583134147773e-07
-14.9625;3.75976335275844e-08;3.49361984559889e-07
-14.953125;4.36454712087202e-08;3.74591845025381e-07
-14.94375;5.16595528955402e-08;4.0105594104043e-07
-14.934375;6.15722777828285e-08;4.28527157291974e-07
-14.925;7.32998825446287e-08;4.56769958535489e-07
-14.915625;8.67431249290408e-08;4.85542356321082e-07
-14.90625;1.01788122965286e-07;5.14597957113192e-07
-14.896875;1.18307297966399e-07;5.43688024212334e-07
-14.8875;1.36160461195192e-07;5.72563584623943e-07
-14.878125;1.55195979595059e-07;6.00977516509038e-07
-14.86875;1.75252064519363e-07;6.28686632439907e-07
-14.859375;1.96158133435536e-07;6.55453733801163e-07
-14.85;2.17736262894431e-07;6.81049611224622e-07
-14.840625;2.39802682327301e-07;7.0525497116984e-07
-14.83125;2.62169348368772e-07;7.27862299131753e-07
-14.821875;2.84645531932412e-07;7.4867760139636e-07
-14.8125;3.0703945199593e-07;7.67522058431332e-07
-14.803125;3.29159896934569e-07;7.84233526067511e-07
-14.79375;3.50817867143823e-07;7.98667918837467e-07
-14.784375;3.71828185526481e-07;8.10700430872379e-07
-14.775;3.92011078973474e-07;8.20226593747695e-07
-14.765625;4.11193722290208e-07;8.27163172726161e-07
-14.75625;4.29211721544353e-07;8.3144887833143e-07
-14.746875;4.45910526515751e-07;8.33044895199774e-07
-14.7375;4.6114676112243e-07;8.31935221486346e-07
-14.728125;4.7478946164221e-07;8.28126816391176e-07
-14.71875;4.86721214724903e-07;8.21649560411911e-07
-14.709375;4.9683917531273e-07;8.12556015056392e-07
-14.7;5.05055960094968e-07;8.00920993166918e-07
-14.690625;5.11300425989483e-07;7.86840950628123e-07
-14.68125;5.15518288573534e-07;7.70433178296722e-07
-14.671875;5.17672619690534e-07;7.51834840065648e-07
-14.6625;5.17744178912659e-07;7.31201823921919e-07
-14.653125;5.15731614558563e-07;7.08707447107591e-07
-14.64375;5.11651494319992e-07;6.84541012011994e-07
-14.634375;5.05538194594353e-07;6.58906216456164e-07
-14.625;4.97443635394713e-07;6.32019462470771e-07
-14.615625;4.87436867446201e-07;6.04108035861675e-07
-14.60625;4.75603504432111e-07;5.7540820687107e-07
-14.596875;4.62045028346656e-07;5.46163251068797e-07
-14.5875;4.46877943296149e-07;5.16621403549442e-07
-14.578125;4.30232814479561e-07;4.87033784036144e-07
-14.56875;4.12253170600305e-07;4.57652281556733e-07
-14.559375;3.93094311533184e-07;4.2872744169866e-07
-14.55;3.72922002308952e-07;4.00506359260822e-07
-14.540625;3.51911076760226e-07;3.73230596955631e-07
-14.53125;3.3024396931977e-07;3.4713415752197e-07
-14.521875;3.08109173924208e-07;3.22441508514456e-07
-14.5125;2.85699650777436e-07;2.99365691467385e-07
-14.503125;2.63211193310999e-07;2.78106524385554e-07
-14.49375;2.40840765800667e-07;2.58848912740742e-07
-14.484375;2.18784835976839e-07;2.41761290434818e-07
-14.475;1.97237702210118e-07;2.26994190390208e-07
-14.465625;1.7638983591034e-07;2.14678971046117e-07
-14.45625;1.56426263983373e-07;2.049266984102e-07
-14.446875;1.37524982198112e-07;1.97827202003984e-07
-14.4375;1.19855437699849e-07;1.93448305748544e-07
-14.428125;1.03577073118846e-07;1.91835248284031e-07
-14.41875;8.88379576086223e-08;1.93010279460291e-07
-14.409375;7.57735168153115e-08;1.96972473258277e-07
-14.4;6.45053561998426e-08;2.03697707325054e-07
-14.390625;5.5140217252436e-08;2.13138865335847e-07
-14.38125;4.7769040815327e-08;2.25226203327373e-07
-14.371875;4.24661777481475e-08;2.39867938594551e-07
-14.3625;3.92887327333011e-08;2.56950996206798e-07
-14.353125;3.82760524252764e-08;2.76341951954115e-07
-14.34375;3.94493694898374e-08;2.97888138635294e-07
-14.334375;4.28115938913619e-08;3.21418922506194e-07
-14.325;4.83472661814961e-08;3.46747122065676e-07
-14.315625;5.60226612650714e-08;3.73670575177495e-07
-14.30625;6.57860489127946e-08;4.01973827738853e-07
-14.296875;7.75681122003355e-08;4.31429939601501e-07
-14.2875;9.12825094709232e-08;4.61802384105152e-07
-14.278125;1.06826586043293e-07;4.92847032290039e-07
-14.26875;1.24082225985906e-07;5.2431420246388e-07
-14.259375;1.42916832485524e-07;5.55950755296369e-07
-14.25;1.63184437752302e-07;5.87502222397462e-07
-14.240625;1.84726925799943e-07;6.18714944790479e-07
-14.23125;2.0737535947785e-07;6.49338211235505e-07
-14.221875;2.30951402151051e-07;6.79126362087895e-07
-14.2125;2.55268822685517e-07;7.07840867553253e-07
-14.203125;2.80135067860479e-07;7.35252332927088e-07
-14.19375;3.05352893936928e-07;7.61142443532754e-07
-14.184375;3.30722029066549e-07;7.85305791625039e-07
-14.175;3.56040887045132e-07;8.07551637441723e-07
-14.165625;3.8110826489999e-07;8.27705500346979e-07
-14.15625;4.05725069033483e-07;8.45610659198037e-07
-14.146875;4.29695996150368e-07;8.61129459408488e-07
-14.1375;4.52831214840271e-07;8.74144508204675e-07
-14.128125;4.74947977377931e-07;8.84559657984441e-07
-14.11875;4.95872188183551e-07;8.92300839279128e-07
-14.109375;5.15439892616643e-07;8.97316690007586e-07
-14.1;5.33498690282583e-07;8.99579013214499e-07
-14.090625;5.4990904261985e-07;8.99083019606055e-07
-14.08125;5.64545476352168e-07;8.95847386396133e-07
-14.071875;5.77297672088314e-07;8.89914116245319e-07
-14.0625;5.88071420634587e-07;8.81348196031838e-07
-14.053125;5.96789443574893e-07;8.70237062547394e-07
-14.04375;6.03392072992201e-07;8.56689880507365e-07
-14.034375;6.07837782072119e-07;8.40836637505563e-07
-14.025;6.10103559999542e-07;8.22827059897688e-07
-14.015625;6.10185127208939e-07;8.02829359860995e-07
-14.00625;6.08096997097735e-07;7.81028829579026e-07
-13.996875;6.03872375165905e-07;7.57626292314995e-07
-13.9875;5.97562891232091e-07;7.32836407039972e-07
-13.978125;5.8923818775661e-07;7.06885876372362e-07
-13.96875;5.78985340544125e-07;6.8001153031919e-07
-13.959375;5.66908141752797e-07;6.5245834190559e-07
-13.95;5.53126219872242e-07;6.24477344439058e-07
-13.940625;5.3777405337306e-07;5.96323537201219e-07
-13.93125;5.20999821507393e-07;5.6825370783427e-07
-13.921875;5.02964167730795e-07;5.40524282042799e-07
-13.9125;4.83838822848534e-07;5.13389129035296e-07
-13.903125;4.63805166216251e-07;4.87097433552179e-07
-13.89375;4.43052670268327e-07;4.6189156332019e-07
-13.884375;4.21777294467397e-07;4.38005019363223e-07
-13.875;4.00179807083399e-07;4.15660439930694e-07
