# omega;Arpes occ;Arpes tot
-15;7.30424945858394e-06;9.92273818228704e-06
-14.990625;7.11785433139401e-06;9.65739439157179e-06
-14.98125;6.93559644636778e-06;9.3995095311259e-06
-14.971875;6.75757100628854e-06;9.14896651241344e-06
-14.9625;6.58385094288818e-06;8.90562252070724e-06
-14.953125;6.41448728366405e-06;8.66931105883973e-06
-14.94375;6.24950967209632e-06;8.43984413232134e-06
-14.934375;6.08892703541221e-06;8.21701456519211e-06
-14.925;5.93272841392209e-06;8.00059844271459e-06
-14.915625;5.78088390453623e-06;7.79035761983769e-06
-14.90625;5.63334575776291e-06;7.58604232883715e-06
-14.896875;5.4900495730972e-06;7.38739381127567e-06
-14.8875;5.35091563121815e-06;7.1941470054912e-06
-14.878125;5.21585029549985e-06;7.00603321772642e-06
-14.86875;5.08474752495273e-06;6.82278279031504e-06
-14.859375;4.95749044705183e-06;6.64412773714196e-06
-14.85;4.83395300617927e-06;6.46980431825814e-06
-14.840625;4.71400163665185e-06;6.29955552866956e-06
-14.83125;4.59749699804949e-06;6.13313351007849e-06
-14.821875;4.48429570383697e-06;5.97030182226049e-06
-14.8125;4.3742520770658e-06;5.81083760439837e-06
-14.803125;4.26721987230891e-06;5.6545335599272e-06
-14.79375;4.16305399794023e-06;5.50119979617312e-06
-14.784375;4.06161218424861e-06;5.35066547086731e-06
-14.775;3.96275660106777e-06;5.20278024338016e-06
-14.765625;3.86635541649519e-06;5.05741553055481e-06
-14.75625;3.77228427346098e-06;4.91446554025146e-06
-14.746875;3.68042767520051e-06;4.77384808579051e-06
-14.7375;3.59068026875932e-06;4.63550517147221e-06
-14.728125;3.50294801757055e-06;4.49940334664454e-06
-14.71875;3.41714925612464e-06;4.36553383256537e-06
-14.709375;3.33321560824565e-06;4.23391240851882e-06
-14.7;3.25109276616781e-06;4.10457906847121e-06
-14.690625;3.17074114108106e-06;3.97759745952472e-06
-14.68125;3.09213634286726e-06;3.85305408235307e-06
-14.671875;3.01526952838323e-06;3.73105729928605e-06
-14.6625;2.94014757713591e-06;3.61173612070902e-06
-14.653125;2.86679312910721e-06;3.49523880939907e-06
-14.64375;2.79524445073246e-06;3.38173130509838e-06
-14.634375;2.72555515592448e-06;3.27139547118487e-06
-14.625;2.65779377463818e-06;3.16442721418891e-06
-14.615625;2.59204317492342e-06;3.06103444668155e-06
-14.60625;2.52839983635378e-06;2.96143495111462e-06
-14.596875;2.46697300145318e-06;2.86585414249618e-06
-14.5875;2.40788368530732e-06;2.77452274961703e-06
-14.578125;2.35126357978893e-06;2.68767445265311e-06
-14.56875;2.29725383432923e-06;2.60554347166705e-06
-14.559375;2.2460037541739e-06;2.52836214979335e-06
-14.55;2.19766940157192e-06;2.45635853968054e-06
-14.540625;2.15241212176616e-06;2.38975401479102e-06
-14.53125;2.11039701562758e-06;2.328760937571e-06
-14.521875;2.07179135739743e-06;2.27358038704382e-06
-14.5125;2.03676297961079e-06;2.22439997918751e-06
-14.503125;2.00547863863488e-06;2.18139179329933e-06
-14.49375;1.97810237059523e-06;2.14471042226687e-06
-14.484375;1.95479386322806e-06;2.11449116919448e-06
-14.475;1.93570684240318e-06;2.09084839448609e-06
-14.465625;1.92098749494476e-06;2.07387404110102e-06
-14.45625;1.91077295022148e-06;2.06363633833194e-06
-14.446875;1.9051898132422e-06;2.0601787063045e-06
-14.4375;1.90435278442161e-06;2.06351886205985e-06
-14.428125;1.90836335924841e-06;2.07364814370004e-06
-14.41875;1.91730863004484e-06;2.09053103908844e-06
-14.409375;1.93126020346014e-06;2.11410496220013e-06
-14.4;1.95027322304966e-06;2.14428022483733e-06
-14.390625;1.97438553822479e-06;2.18094026180179e-06
-14.38125;2.00361698887452e-06;2.22394204978961e-06
-14.371875;2.0379688477449e-06;2.27311677862807e-06
-14.3625;2.07742340016452e-06;2.32827070720628e-06
-14.353125;2.12194367414151e-06;2.38918624486192e-06
-14.34375;2.17147332752378e-06;2.45562322001147e-06
-14.334375;2.22593668353616e-06;2.52732034572708e-06
-14.325;2.28523892559085e-06;2.60399684777694e-06
-14.315625;2.34926643868845e-06;2.68535426266514e-06
-14.30625;2.41788730193888e-06;2.77107837567397e-06
-14.296875;2.49095192988953e-06;2.86084129104097e-06
-14.2875;2.56829384768494e-06;2.95430360994105e-06
-14.278125;2.64973060379195e-06;3.05111670293022e-06
-14.26875;2.73506480867903e-06;3.15092505662349e-06
-14.259375;2.82408528667894e-06;3.25336867034391e-06
-14.25;2.91656833958918e-06;3.35808548814468e-06
-14.240625;3.01227910524584e-06;3.46471384111965e-06
-14.23125;3.11097300030971e-06;3.57289488557e-06
-14.221875;3.21239723599664e-06;3.68227499968102e-06
-14.2125;3.31629239676639e-06;3.79250814711417e-06
-14.203125;3.42239406225963e-06;3.90325815431075e-06
-14.19375;3.53043446711304e-06;4.01420091470941e-06
-14.184375;3.64014416677909e-06;4.12502645695997e-06
-14.175;3.75125373278962e-06;4.23544092967319e-06
