# omega;Arpes occ;Arpes tot
-15;5.25655217309651e-06;5.4634635717185e-06
-14.990625;5.45321229530388e-06;5.68018460780979e-06
-14.98125;5.65658348636264e-06;5.90382751111707e-06
-14.971875;5.86662195820738e-06;6.13417182434954e-06
-14.9625;6.08325959850866e-06;6.37097265277752e-06
-14.953125;6.306404123775e-06;6.61396232076106e-06
-14.94375;6.53593938483093e-06;6.86285216476089e-06
-14.934375;6.77172582031864e-06;7.11733445162196e-06
-14.925;7.0136010740334e-06;7.37708442261056e-06
-14.915625;7.2613807301053e-06;7.64176240305533e-06
-14.90625;7.51485920724998e-06;7.911016013361e-06
-14.896875;7.77381075824147e-06;8.18448240968544e-06
-14.8875;8.03799061484614e-06;8.46179058598632e-06
-14.878125;8.30713621204029e-06;8.74256366913277e-06
-14.86875;8.58096853531726e-06;9.0264212221937e-06
-14.859375;8.85919354063792e-06;9.31298152756153e-06
-14.85;9.14150366459152e-06;9.60186382519226e-06
-14.840625;9.42757937431253e-06;9.89269048183042e-06
-14.83125;9.71709079684741e-06;1.01850891018989e-05
-14.821875;1.00096993595611e-05;1.04786945193911e-05
-14.8125;1.0305059476549e-05;1.0773150702461e-05
-14.803125;1.06028202212139e-05;1.10681125051387e-05
-14.79375;1.09026270198557e-05;1.13632473000008e-05
-14.784375;1.12041233127962e-05;1.16582364449319e-05
-14.775;1.15069521866641e-05;1.19527765826307e-05
-14.765625;1.18107579707945e-05;1.22465807744016e-05
-14.75625;1.21151877745362e-05;1.25393794424854e-05
-14.746875;1.24198929565029e-05;1.28309211237753e-05
-14.7375;1.27245305158401e-05;1.31209730275226e-05
-14.728125;1.30287643957986e-05;1.34093213936509e-05
-14.71875;1.33322666934929e-05;1.36957716568414e-05
-14.709375;1.36347187562426e-05;1.39801484028936e-05
-14.7;1.39358121625594e-05;1.42622951292998e-05
-14.690625;1.42352495970289e-05;1.45420738200546e-05
-14.68125;1.45327455770703e-05;1.48193643155779e-05
-14.671875;1.48280270704086e-05;1.50940635229824e-05
-14.6625;1.51208339606031e-05;1.53660844357416e-05
-14.653125;1.54109193962395e-05;1.56353550035778e-05
-14.64375;1.56980499870499e-05;1.59018168513551e-05
-14.634375;1.59820058745541e-05;1.6165423850947e-05
-14.625;1.62625806681535e-05;1.6426140592708e-05
-14.615625;1.653958125141e-05;1.66839407281921e-05
-14.60625;1.68128274553248e-05;1.69388052385457e-05
-14.596875;1.70821516247211e-05;1.7190720626538e-05
-14.5875;1.73473980556534e-05;1.74396770487877e-05
-14.578125;1.76084223402676e-05;1.76856664256026e-05
-14.56875;1.78650905983365e-05;1.7928680520604e-05
-14.559375;1.81172786365926e-05;1.81687090319411e-05
-14.55;1.83648710186166e-05;1.84057377022101e-05
-14.540625;1.86077600668801e-05;1.86397464664243e-05
-14.53125;1.88458448165663e-05;1.88707076681874e-05
-14.521875;1.90790299187908e-05;1.90985843442017e-05
-14.5125;1.93072245138352e-05;1.93233286091137e-05
-14.503125;1.95303410860299e-05;1.95448801511879e-05
-14.49375;1.97482943094581e-05;1.97631648550367e-05
-14.484375;1.99609999077562e-05;1.997809357149e-05
-14.475;2.01683735263315e-05;2.01895610371319e-05
-14.465625;2.03703296366013e-05;2.03974449682292e-05
-14.45625;2.05667804938314e-05;2.06016053292342e-05
-14.446875;2.07576351398323e-05;2.0801883793661e-05
-14.4375;2.09427984847711e-05;2.09981033984111e-05
-14.428125;2.1122170459838e-05;2.11900684054126e-05
-14.41875;2.12956452619751e-05;2.13775643547845e-05
-14.409375;2.14631107030066e-05;2.15603583520458e-05
-14.4;2.1624447652122e-05;2.17381995343737e-05
-14.390625;2.17795296108518e-05;2.19108197735699e-05
-14.38125;2.19282223902125e-05;2.20779345534694e-05
-14.371875;2.20703839298468e-05;2.22392440797373e-05
-14.3625;2.22058642391762e-05;2.23944345534667e-05
-14.353125;2.23345054717459e-05;2.25431796471788e-05
-14.34375;2.24561421391346e-05;2.26851421448817e-05
-14.334375;2.25706014552402e-05;2.28199757547398e-05
-14.325;2.26777038204809e-05;2.29473270587255e-05
-14.315625;2.27772634334275e-05;2.30668376063586e-05
-14.30625;2.286908903306e-05;2.31781461220703e-05
-14.296875;2.29529847693105e-05;2.32808908171447e-05
-14.2875;2.30287511863011e-05;2.33747117821929e-05
-14.278125;2.30961863213619e-05;2.34592534464323e-05
-14.26875;2.31550869079197e-05;2.35341670823109e-05
-14.259375;2.32052496692883e-05;2.35991133327971e-05
-14.25;2.32464727013943e-05;2.36537647450523e-05
-14.240625;2.32785569272381e-05;2.36978082862919e-05
-14.23125;2.33013076124729e-05;2.37309478274464e-05
-14.221875;2.33145359302753e-05;2.37529065572063e-05
-14.2125;2.33180605652921e-05;2.37634293352699e-05
-14.203125;2.33117093373112e-05;2.37622849317089e-05
-14.19375;2.32953208382453e-05;2.37492681666625e-05
-14.184375;2.32687460515848e-05;2.37242018868077e-05
-14.175;2.32318499766717e-05;2.36869388324766e-05
-14.165625;2.31845131888474e-05;2.36373632881595e-05
-14.15625;2.3126633381876e-05;2.35753925936526e-05
-14.146875;2.30581268181443e-05;2.35009784141107e-05
-14.1375;2.29789297351612e-05;2.34141078488726e-05
-14.128125;2.2888999637371e-05;2.33148042772422e-05
-14.11875;2.27883165022185e-05;2.32031280057357e-05
-14.109375;2.26768838652279e-05;2.30791766597609e-05
-14.1;2.25547297904073e-05;2.294308535585e-05
-14.090625;2.24219076975961e-05;2.27950266086733e-05
-14.08125;2.22784970505654e-05;2.26352100073377e-05
-14.071875;2.21246038979427e-05;2.24638816449605e-05
