# omega;Arpes occ;Arpes tot
-15;3.17364333550733e-06;1.5776137154592e-05
-14.990625;3.2530546378414e-06;1.58985369777597e-05
-14.98125;3.33529499495019e-06;1.60186711681105e-05
-14.971875;3.42025551651306e-06;1.61362324042221e-05
-14.9625;3.50780879731431e-06;1.62509005991148e-05
-14.953125;3.59780940436449e-06;1.63623449249321e-05
-14.94375;3.69009450885932e-06;1.64702259620433e-05
-14.934375;3.784484657214e-06;1.65741979589872e-05
-14.925;3.88078469531329e-06;1.66739112033397e-05
-14.915625;3.97878479804114e-06;1.67690144391828e-05
-14.90625;4.07826164415735e-06;1.68591573674203e-05
-14.896875;4.17897968095076e-06;1.69439931533227e-05
-14.8875;4.28069251685628e-06;1.7023180972967e-05
-14.878125;4.38314437584781e-06;1.7096388526989e-05
-14.86875;4.48607165436574e-06;1.7163294536354e-05
-14.859375;4.58920453041217e-06;1.72235911888126e-05
-14.85;4.6922686404614e-06;1.72769865109205e-05
-14.840625;4.79498677317448e-06;1.73232066390679e-05
-14.83125;4.89708061828665e-06;1.73619980000504e-05
-14.821875;4.99827250157848e-06;1.73931293372521e-05
-14.8125;5.09828714019848e-06;1.74163936153671e-05
-14.803125;5.19685335803286e-06;1.74316097351057e-05
-14.79375;5.29370579500917e-06;1.74386240920953e-05
-14.784375;5.38858655719013e-06;1.74373119318614e-05
-14.775;5.4812468106446e-06;1.74275784991378e-05
-14.765625;5.57144831200572e-06;1.74093599824193e-05
-14.75625;5.65896485253576e-06;1.73826242282663e-05
-14.746875;5.74358360706138e-06;1.73473712279364e-05
-14.7375;5.82510637813065e-06;1.73036333687843e-05
-14.728125;5.90335072580989e-06;1.72514754479243e-05
-14.71875;5.9781509777907e-06;1.71909944532889e-05
-14.709375;6.0493591009401e-06;1.71223191000673e-05
-14.7;6.11684543270766e-06;1.70456091337372e-05
-14.690625;6.18049928285146e-06;1.69610544128199e-05
-14.68125;6.24022936446851e-06;1.68688737518303e-05
-14.671875;6.29596409355326e-06;1.67693135716621e-05
-14.6625;6.34765171672836e-06;1.66626463278581e-05
-14.653125;6.39526030242623e-06;1.6549168759239e-05
-14.64375;6.4387775616697e-06;1.64291999577695e-05
-14.634375;6.47821052602694e-06;1.63030792649331e-05
-14.625;6.51358507565673e-06;1.61711640442239e-05
-14.615625;6.54494532366775e-06;1.60338273023479e-05
-14.60625;6.57235285480266e-06;1.58914552174869e-05
-14.596875;6.5958858459159e-06;1.57444445732418e-05
-14.5875;6.61563804816955e-06;1.55932001182662e-05
-14.578125;6.6317176678851e-06;1.543813189162e-05
-14.56875;6.64424612819951e-06;1.52796525077049e-05
-14.559375;6.65335675256263e-06;1.51181744463131e-05
-14.55;6.65919335522094e-06;1.49541073562253e-05
-14.540625;6.66190876168498e-06;1.47878553955931e-05
-14.53125;6.66166327959622e-06;1.4619814640873e-05
-14.521875;6.65862311982921e-06;1.44503705677723e-05
-14.5125;6.65295878884585e-06;1.42798956380368e-05
-14.503125;6.64484346588952e-06;1.41087470059405e-05
-14.49375;6.63445137503393e-06;1.39372643619544e-05
-14.484375;6.62195617656534e-06;1.37657679374729e-05
-14.475;6.60752937718133e-06;1.35945566744002e-05
-14.465625;6.59133877956449e-06;1.34239065867151e-05
-14.45625;6.5735469936775e-06;1.3254069316135e-05
-14.446875;6.55431000241623e-06;1.30852709027264e-05
-14.4375;6.53377581583699e-06;1.29177107714852e-05
-14.428125;6.51208320743145e-06;1.27515609521985e-05
-14.41875;6.48936055338575e-06;1.25869655173032e-05
-14.409375;6.46572478855921e-06;1.24240402822602e-05
-14.4;6.441280467802e-06;1.22628727144524e-05
-14.390625;6.41611897321749e-06;1.21035221094753e-05
-14.38125;6.39031783609895e-06;1.19460199732603e-05
-14.371875;6.36394021554294e-06;1.17903706697982e-05
-14.3625;6.33703451177591e-06;1.16365522645112e-05
-14.353125;6.30963412773162e-06;1.14845176051261e-05
-14.34375;6.28175738386608e-06;1.1334195599708e-05
-14.334375;6.25340757804486e-06;1.11854927014429e-05
-14.325;6.22457319953708e-06;1.10382945649982e-05
-14.315625;6.1952282851848e-06;1.08924678811317e-05
-14.30625;6.16533292072901e-06;1.07478623586225e-05
-14.296875;6.13483388469456e-06;1.06043128444042e-05
-14.2875;6.103665419643e-06;1.04616415577421e-05
-14.278125;6.07175013359275e-06;1.03196604230683e-05
-14.26875;6.03900001980611e-06;1.01781734806007e-05
-14.259375;6.00531758154228e-06;1.00369793502253e-05
-14.25;5.97059706022951e-06;9.89587373230309e-06
-14.240625;5.93472574946209e-06;9.75465191936223e-06
-14.23125;5.89758538428871e-06;9.61311130450065e-06
-14.221875;5.85905359387142e-06;9.4710538461189e-06
-14.2125;5.81900540726103e-06;9.32828849919401e-06
-14.203125;5.77731479291463e-06;9.1846335561091e-06
-14.19375;5.73385622574933e-06;9.03991891218533e-06
-14.184375;5.68850625033575e-06;8.89398818999808e-06
-14.175;5.6411450634188e-06;8.74670077562863e-06
-14.165625;5.59165804630657e-06;8.59793365787791e-06
-14.15625;5.53993729354397e-06;8.44758314694701e-06
-14.146875;5.48588306410427e-06;8.29556636937584e-06
-14.1375;5.42940520296955e-06;8.14182261806767e-06
-14.128125;5.37042446275264e-06;7.98631445435882e-06
-14.11875;5.30887375433844e-06;7.82902862537128e-06
-14.109375;5.24469929120071e-06;7.66997673890756e-06
-14.1;5.17786163455179e-06;7.50919573058972e-06
-14.090625;5.10833661000739e-06;7.34674807688303e-06
-14.08125;5.0361161010395e-06;7.18272178729576e-06
-14.071875;4.96120871051043e-06;7.0172301591536e-06
-14.0625;4.88364027513563e-06;6.85041129558235e-06
-14.053125;4.80345423353371e-06;6.68242739512057e-06
-14.04375;4.72071184452949e-06;6.51346382000417e-06
-14.034375;4.63549225134419e-06;6.34372794840561e-06
-14.025;4.54789238790382e-06;6.1734478187036e-06
-14.015625;4.4580267264639e-06;6.00287057626644e-06
-14.00625;4.36602687610693e-06;5.83226074278604e-06
-13.996875;4.27204102651173e-06;5.66189832050233e-06
-13.9875;4.17623323476785e-06;5.49207672982211e-06
-13.978125;4.07878258295197e-06;5.3231006358991e-06
-13.96875;3.979882184177e-06;5.15528363707027e-06
-13.959375;3.87973807138612e-06;4.98894587750103e-06
-13.95;3.77856794500287e-06;4.82441155514298e-06
-13.940625;3.67659983979664e-06;4.66200641793564e-06
-13.93125;3.57407065642448e-06;4.50205517708026e-06
-13.921875;3.4712246351872e-06;4.34487895528684e-06
-13.9125;3.36831172156093e-06;4.19079269935168e-06
-13.903125;3.26558590317489e-06;4.04010267318394e-06
-13.89375;3.16330346543419e-06;3.89310396262985e-06
-13.884375;3.06172123272537e-06;3.75007808375129e-06
-13.875;2.96109477484411e-06;3.6112906681966e-06
-13.865625;2.86167662179314e-06;3.4769892819132e-06
-13.85625;2.7637144723716e-06;3.34740136069814e-06
-13.846875;2.66744943546219e-06;3.22273231054064e-06
-13.8375;2.5731143116786e-06;3.1031637744725e-06
-13.828125;2.48093192107512e-06;2.98885207941086e-06
