# omega;Arpes occ;Arpes tot
-15;3.47296192954608e-06;4.89607779678958e-06
-14.990625;3.41440980043392e-06;4.88666022036116e-06
-14.98125;3.35749068745684e-06;4.88152983916859e-06
-14.971875;3.30222356047789e-06;4.88054460879363e-06
-14.9625;3.24860981532589e-06;4.88354240378318e-06
-14.953125;3.19663366599273e-06;4.89034284753841e-06
-14.94375;3.14626267811181e-06;4.90074927645706e-06
-14.934375;3.09744843700102e-06;4.91455082627466e-06
-14.925;3.05012736503716e-06;4.93152463942408e-06
-14.915625;3.00422164012738e-06;4.95143813019181e-06
-14.90625;2.95964025500462e-06;4.97405134328706e-06
-14.896875;2.91628016193226e-06;4.99911933030308e-06
-14.8875;2.8740275414829e-06;5.02639457620702e-06
-14.878125;2.83275912827316e-06;5.05562940382824e-06
-14.86875;2.79234363522313e-06;5.08657837021933e-06
-14.859375;2.75264322589659e-06;5.11900062564506e-06
-14.85;2.71351505053485e-06;5.1526622075695e-06
-14.840625;2.67481279518525e-06;5.18733824478329e-06
-14.83125;2.63638828223059e-06;5.22281508075026e-06
-14.821875;2.59809305366986e-06;5.2588922538813e-06
-14.8125;2.55977997162936e-06;5.29538436512087e-06
-14.803125;2.52130477619139e-06;5.33212276695224e-06
-14.79375;2.48252763454298e-06;5.3689571058546e-06
-14.784375;2.4433146287949e-06;5.40575667076706e-06
-14.775;2.40353918599829e-06;5.442411546102e-06
-14.765625;2.36308344360512e-06;5.47883356924326e-06
-14.75625;2.32183952733016e-06;5.51495706832244e-06
-14.746875;2.27971073396654e-06;5.55073938090821e-06
-14.7375;2.23661260939439e-06;5.5861611482047e-06
-14.728125;2.19247391271773e-06;5.62122638033027e-06
-14.71875;2.14723746237417e-06;5.65596229919445e-06
-14.709375;2.10086084520393e-06;5.69041894562943e-06
-14.7;2.05331698782197e-06;5.72466856349263e-06
-14.690625;2.00459460115165e-06;5.75880477292937e-06
-14.68125;1.95469845799311e-06;5.79294151311454e-06
-14.671875;1.90364954306581e-06;5.82721180263108e-06
-14.6625;1.85148503575191e-06;5.86176628708725e-06
-14.653125;1.79825816178683e-06;5.89677161743387e-06
-14.64375;1.74403788029416e-06;5.93240865892614e-06
-14.634375;1.68890843415501e-06;5.96887053693715e-06
-14.625;1.63296875759766e-06;6.00636056817053e-06
-14.615625;1.57633174711596e-06;6.04509005183231e-06
-14.60625;1.51912339507515e-06;6.08527597685303e-06
-14.596875;1.46148181291426e-06;6.12713864557033e-06
-14.5875;1.40355612521919e-06;6.17089923322999e-06
-14.578125;1.345505271356e-06;6.21677732318717e-06
-14.56875;1.28749669744001e-06;6.26498841243948e-06
-14.559375;1.22970498000673e-06;6.31574143169774e-06
-14.55;1.17231036689485e-06;6.36923629009861e-06
-14.540625;1.11549725818623e-06;6.42566146631534e-06
-14.53125;1.05945264833709e-06;6.48519167826956e-06
-14.521875;1.00436452896647e-06;6.54798563505162e-06
-14.5125;9.5042027403815e-07;6.61418390446031e-06
-14.503125;8.97805020481466e-07;6.68390690966552e-06
-14.49375;8.46700054578708e-07;6.75725307279451e-06
-14.484375;7.97281228488832e-07;6.83429712845543e-06
-14.475;7.49717406526595e-07;6.91508861121653e-06
-14.465625;7.04168961076326e-07;6.9996505438362e-06
-14.45625;6.60786340959109e-07;7.08797832717526e-06
-14.446875;6.19708704274953e-07;7.18003885354817e-06
-14.4375;5.81062649651107e-07;7.27576984297563e-06
-14.428125;5.44961039453752e-07;7.37507942004425e-06
-14.41875;5.11501934798884e-07;7.47784591416991e-06
-14.409375;4.80767656678066e-07;7.58391792931927e-06
-14.4;4.52823960572752e-07;7.6931146265717e-06
-14.390625;4.27719365110072e-07;7.80522627883349e-06
-14.38125;4.05484603003392e-07;7.92001503501323e-06
-14.371875;3.8613223553695e-07;8.03721595330477e-06
-14.3625;3.6965640823945e-07;8.15653823182794e-06
-14.353125;3.56032761031229e-07;8.27766667859529e-06
-14.34375;3.45218496314404e-07;8.40026337906231e-06
-14.334375;3.37152597684965e-07;8.52396957084473e-06
-14.325;3.31756206177015e-07;8.64840768807535e-06
-14.315625;3.28933142644214e-07;8.77318358279293e-06
-14.30625;3.28570578048453e-07;8.89788889014597e-06
-14.296875;3.30539848759635e-07;9.02210352885316e-06
-14.2875;3.34697400806464e-07;9.14539830997184e-06
-14.278125;3.40885865418e-07;9.26733763932149e-06
-14.26875;3.48935253515349e-07;9.38748229101499e-06
-14.259375;3.58664255270242e-07;9.5053922267248e-06
-14.25;3.69881642041026e-07;9.62062944300548e-06
-14.240625;3.82387753465111e-07;9.73276082089231e-06
-14.23125;3.95976058100171e-07;9.84136096131903e-06
-14.221875;4.10434774879529e-07;9.94601496609836e-06
-14.2125;4.25548545748757e-07;1.00463211735226e-05
-14.203125;4.41100138630701e-07;1.01418937906147e-05
-14.19375;4.56872174439955e-07;1.02323654367011e-05
-14.184375;4.72648846783171e-07;1.03173895313401e-05
-14.175;4.88217656582159e-07;1.03966425795473e-05
-14.165625;5.03371092245293e-07;1.04698262442195e-05
-14.15625;5.17908301586832e-07;1.0536669282018e-05
-14.146875;5.31636681157697e-07;1.05969292385631e-05
-14.1375;5.44373431183362e-07;1.06503939818958e-05
-14.128125;5.55947004919901e-07;1.06968829700613e-05
-14.11875;5.6619848225872e-07;1.07362483163213e-05
-14.109375;5.74982830907332e-07;1.07683755934121e-05
-14.1;5.82170063722112e-07;1.07931844120463e-05
-14.090625;5.87646261334069e-07;1.08106287257309e-05
-14.08125;5.91314466772296e-07;1.08206968969737e-05
-14.071875;5.9309544238566e-07;1.08234115071038e-05
-14.0625;5.92928274500591e-07;1.08188289097239e-05
-14.053125;5.90770826476625e-07;1.08070385384313e-05
-14.04375;5.86600036956396e-07;1.07881619733754e-05
-14.034375;5.80412059036857e-07;1.07623517746461e-05
-14.025;5.7222223683669e-07;1.07297900890832e-05
-14.015625;5.62064918704988e-07;1.06906870417905e-05
-14.00625;5.49993117078649e-07;1.0645278933326e-05
-13.996875;5.3607800936966e-07;1.05938262550691e-05
-13.9875;5.20408277948856e-07;1.05366115209897e-05
-13.978125;5.03089317156235e-07;1.04739369735295e-05
-13.96875;4.84242285242266e-07;1.04061221355859e-05
-13.959375;4.64003035792739e-07;1.03335012722787e-05
-13.95;4.42520905025705e-07;1.02564207345271e-05
-13.940625;4.19957415306261e-07;1.01752362771226e-05
-13.93125;3.96484840785822e-07;1.00903102826123e-05
-13.921875;3.72284712712916e-07;1.0002009007117e-05
-13.9125;3.4754621442949e-07;9.91069978090477e-06
-13.903125;3.22464545506146e-07;9.81674827871927e-06
-13.89375;2.97239202694548e-07;9.72051579294611e-06
-13.884375;2.72072244610867e-07;9.62235660217893e-06
-13.875;2.47166520059594e-07;9.52261540848953e-06
-13.865625;2.22723902977737e-07;9.42162490252114e-06
-13.85625;1.9894351972587e-07;9.31970343846016e-06
-13.846875;1.76020007759939e-07;9.21715286986639e-06
-13.8375;1.54141812962482e-07;9.114256546725e-06
-13.828125;1.33489531979214e-07;9.01127748992531e-06
-13.81875;1.14234323684084e-07;8.90845676269645e-06
-13.809375;9.65364016120257e-08;8.80601205180764e-06
-13.8;8.0543618112737e-08;8.7041364671249e-06
-13.790625;6.63901524819838e-08;8.60299756765471e-06
-13.78125;5.41953118444243e-08;8.50273662133254e-06
-13.771875;4.40624641923458e-08;8.40346810777667e-06
-13.7625;3.60781059359358e-08;8.30527946684521e-06
-13.753125;3.03110647157642e-08;8.20823108197387e-06
-13.74375;2.68118666984827e-08;8.11235652001809e-06
-13.734375;2.56122458807626e-08;8.01766299756345e-06
-13.725;2.67248296048338e-08;7.92413209943022e-06
-13.715625;3.01429645012282e-08;7.83172069876489e-06
-13.70625;3.58407394657336e-08;7.74036213270423e-06
-13.696875;4.3773140411521e-08;7.64996754664133e-06
-13.6875;5.38763989407928e-08;7.56042746975553e-06
-13.678125;6.60684739692681e-08;7.47161353711406e-06
-13.66875;8.02497206047984e-08;7.38338041102044e-06
-13.659375;9.63036863860536e-08;7.29556782296513e-06
-13.65;1.14098068050145e-07;7.20800276015761e-06
-13.640625;1.33485797342519e-07;7.12050175417637e-06
-13.63125;1.54306264780832e-07;7.03287326530911e-06
-13.621875;1.76386651527984e-07;6.9449201283668e-06
-13.6125;1.99543375538587e-07;6.85644204847825e-06
-13.603125;2.23583632267765e-07;6.76723812036229e-06
-13.59375;2.48307014367848e-07;6.6771093471439e-06
-13.584375;2.73507202176113e-07;6.58586113928342e-06
-13.575;2.98973708545209e-07;6.49330577033017e-06
-13.565625;3.24493662962611e-07;6.39926476764338e-06
-13.55625;3.49853619845817e-07;6.30357121576282e-06
-13.546875;3.74841374697458e-07;6.20607195282031e-06
-13.5375;3.99247775509101e-07;6.10662964140714e-06
-13.528125;4.2286851233786e-07;6.00512469230937e-06
-13.51875;4.45505866662892e-07;5.90145702774195e-06
-13.509375;4.66970413135305e-07;5.79554766465113e-06
-13.5;4.87082648869707e-07;5.68734010456193e-06
-13.490625;5.05674551227333e-07;5.57680152356115e-06
-13.48125;5.22591025230254e-07;5.46392373370101e-06
-13.471875;5.37691266555462e-07;5.34872393561069e-06
-13.4625;5.50849981583128e-07;5.23124522084604e-06
-13.453125;5.61958501939756e-07;5.11155685319038e-06
-13.44375;5.70925737598179e-07;4.98975429373924e-06
-13.434375;5.77679002718655e-07;4.86595899626322e-06
-13.425;5.82164674114315e-07;4.74031795728684e-06
-13.415625;5.84348693108852e-07;4.61300302461967e-06
-13.40625;5.8421690461058e-07;4.48420998335762e-06
-13.396875;5.81775224460984e-07;4.35415740539456e-06
-13.3875;5.7704963948194e-07;4.22308529421317e-06
-13.378125;5.70086037496197e-07;4.09125351724499e-06
-13.36875;5.60949865850523e-07;3.95894004931876e-06
-13.359375;5.49725625707487e-07;3.82643903873382e-06
-13.35;5.36516205439821e-07;3.69405871504676e-06
-13.340625;5.21442054415349e-07;3.56211914925026e-06
-13.33125;5.04640207087955e-07;3.43094989048885e-06
-13.321875;4.86263167150977e-07;3.3008875003472e-06
-13.3125;4.66477659315985e-07;3.17227300338299e-06
-13.303125;4.45463255319874e-07;3.04544927439714e-06
-13.29375;4.2341089176801e-07;2.92075838294972e-06
-13.284375;4.00521293475109e-07;2.79853893253462e-06
-13.275;3.77003303655723e-07;2.67912338917698e-06
-13.265625;3.5307215251779e-07;2.56283545423474e-06
-13.25625;3.28947663857613e-07;2.44998748118132e-06
-13.246875;3.0485242696347e-07;2.34087796914536e-06
-13.2375;2.81009935888827e-07;2.23578915013748e-06
-13.228125;2.57642728427487e-07;2.13498469562864e-06
-13.21875;2.34970525121299e-07;2.03870756072424e-06
-13.209375;2.13208399943098e-07;1.94717798639395e-06
-13.2;1.925649778819e-07;1.86059166713226e-06
-13.190625;1.73240701542732e-07;1.77911812472726e-06
-13.18125;1.55426154278239e-07;1.70289926911177e-06
-13.171875;1.39300481177599e-07;1.63204819860182e-06
-13.1625;1.25029893908859e-07;1.56664820698241e-06
-13.153125;1.12766299601132e-07;1.50675205184165e-06
-13.14375;1.02646049003245e-07;1.45238145597974e-06
-13.134375;9.47888159506916e-08;1.4035268642008e-06
