# omega;Arpes occ;Arpes tot
-15;1.55453465337684e-05;1.57705808320891e-05
-14.990625;1.57856863468611e-05;1.60303288392353e-05
-14.98125;1.60245813558847e-05;1.62889065966663e-05
-14.971875;1.62617471491809e-05;1.6545850251782e-05
-14.9625;1.64968835177643e-05;1.68006800123831e-05
-14.953125;1.67296752718146e-05;1.70529024538594e-05
-14.94375;1.69597932005191e-05;1.73020129564037e-05
-14.934375;1.71868951678576e-05;1.75474982583391e-05
-14.925;1.74106273589128e-05;1.7788839124706e-05
-14.915625;1.76306256284117e-05;1.80255130678086e-05
-14.90625;1.78465169903563e-05;1.82569971543855e-05
-14.896875;1.80579211935389e-05;1.84827708244774e-05
-14.8875;1.82644524203367e-05;1.87023187530383e-05
-14.878125;1.84657210418251e-05;1.89151336823806e-05
-14.86875;1.86613354699962e-05;1.91207192395131e-05
-14.859375;1.88509040555167e-05;1.93185927080069e-05
-14.85;1.90340370468331e-05;1.95082877273217e-05
-14.840625;1.9210348558198e-05;1.96893568936987e-05
-14.83125;1.93794585848931e-05;1.98613742724537e-05
-14.821875;1.9540994995963e-05;2.00239377573588e-05
-14.8125;1.96945955373568e-05;2.01766713092635e-05
-14.803125;1.98399097854454e-05;2.03192270059666e-05
-14.79375;1.9976601083251e-05;2.04512869351101e-05
-14.784375;2.01043484059124e-05;2.05725648832554e-05
-14.775;2.02228481574528e-05;2.06828078179627e-05
-14.765625;2.03318158913722e-05;2.07817971628324e-05
-14.75625;2.04309879302598e-05;2.08693498399709e-05
-14.746875;2.05201228762868e-05;2.09453190809241e-05
-14.7375;2.05990030007637e-05;2.10095949989211e-05
-14.728125;2.06674355034973e-05;2.1062104917224e-05
-14.71875;2.07252536354383e-05;2.11028134599891e-05
-14.709375;2.07723176650577e-05;2.11317223908299e-05
-14.7;2.08085156860232e-05;2.11488702107776e-05
-14.690625;2.08337642764163e-05;2.11543315268372e-05
-14.68125;2.08480089673066e-05;2.1148216171163e-05
-14.671875;2.08512245596601e-05;2.11306681167247e-05
-14.6625;2.08434152485952e-05;2.11018641591231e-05
-14.653125;2.08246145897446e-05;2.10620124063255e-05
-14.64375;2.07948852734887e-05;2.10113505752069e-05
-14.634375;2.07543187342152e-05;2.09501441004864e-05
