# omega;Arpes occ;Arpes tot
-15;5.41284453377456e-07;6.80374567531757e-07
-14.990625;5.54877940658989e-07;6.74579537385829e-07
-14.98125;5.66607532551441e-07;6.67928823887663e-07
-14.971875;5.76375706765087e-07;6.60479787962708e-07
-14.9625;5.84101249095363e-07;6.52296146618662e-07
-14.953125;5.89719965406305e-07;6.43447461854345e-07
-14.94375;5.93185240678449e-07;6.3400856907135e-07
-14.934375;5.94468449766928e-07;6.24058960584128e-07
-14.925;5.93559231617807e-07;6.13682158373753e-07
-14.915625;5.90465585256519e-07;6.02965015899041e-07
-14.90625;5.85213831888371e-07;5.91997022420744e-07
-14.896875;5.77848403344463e-07;5.80869560652327e-07
-14.8875;5.68431494833188e-07;5.69675176197644e-07
-14.878125;5.57042550394476e-07;5.58506811488303e-07
-14.86875;5.43777610381764e-07;5.47457049091766e-07
-14.859375;5.28748516409173e-07;5.36617357203571e-07
-14.85;5.12081980806007e-07;5.26077341229427e-07
-14.840625;4.93918524227132e-07;5.15924003954507e-07
-14.83125;4.7441130596891e-07;5.0624104386336e-07
-14.821875;4.5372483196094e-07;4.9710815838668e-07
-14.8125;4.32033579224934e-07;4.88600399290666e-07
-14.803125;4.09520517767334e-07;4.80787542774477e-07
-14.79375;3.8637557671717e-07;4.7373352914922e-07
-14.784375;3.62794038091355e-07;4.67495931894099e-07
-14.775;3.38974881669983e-07;4.62125474465616e-07
-14.765625;3.15119106668633e-07;4.57665620113292e-07
-14.75625;2.91428026893503e-07;4.54152207873969e-07
-14.746875;2.68101562977299e-07;4.51613153709236e-07
-14.7375;2.45336544496639e-07;4.50068215912525e-07
-14.728125;2.23325035188573e-07;4.4952882548739e-07
-14.71875;2.02252702996954e-07;4.49997993981371e-07
-14.709375;1.82297233851608e-07;4.5147027540866e-07
-14.7;1.63626813962515e-07;4.53931803742327e-07
-14.690625;1.46398697348945e-07;4.57360407660409e-07
-14.68125;1.30757856096031e-07;4.61725778758336e-07
-14.671875;1.16835738834028e-07;4.66989719027692e-07
-14.6625;1.04749140869874e-07;4.7310644504207e-07
-14.653125;9.45991939709183e-08;4.80022954471144e-07
-14.64375;8.64704999006336e-08;4.87679467819352e-07
-14.634375;8.04303858303806e-08;4.96009895089619e-07
-14.625;7.65283245772166e-08;5.04942394409618e-07
-14.615625;7.47954861165223e-08;5.14399937041674e-07
-14.60625;7.52444646809237e-08;5.24300952179532e-07
-14.596875;7.78691473109046e-08;5.34559986519737e-07
-14.5875;8.26447505614841e-08;5.45088404474376e-07
-14.578125;8.95280099129103e-08;5.55795115841488e-07
-14.56875;9.84575321853082e-08;5.66587323874619e-07
-14.559375;1.09354299407396e-07;5.77371287616008e-07
-14.55;1.22122324180111e-07;5.88053095886026e-07
-14.540625;1.36649449096166e-07;5.98539438046559e-07
-14.53125;1.52808285439776e-07;6.08738377903306e-07
-14.521875;1.70457283989319e-07;6.18560113943928e-07
-14.5125;1.89441925440443e-07;6.27917722938305e-07
-14.503125;2.0959602482758e-07;6.36727883129224e-07
-14.49375;2.30743134747939e-07;6.44911566889867e-07
-14.484375;2.52698039000212e-07;6.52394702205618e-07
-14.475;2.75268324435101e-07;6.59108791031667e-07
-14.465625;2.98256012832117e-07;6.6499148855e-07
-14.45625;3.21459243108455e-07;6.69987123982496e-07
-14.446875;3.44673991637061e-07;6.740471779273e-07
-14.4375;3.67695810603623e-07;6.77130694649097e-07
-14.428125;3.90321576801564e-07;6.79204642562659e-07
-14.41875;4.12351215257e-07;6.8024418544661e-07
-14.409375;4.33589432742226e-07;6.8023293265114e-07
-14.4;4.53847370572017e-07;6.79163065370991e-07
-14.390625;4.72944247298471e-07;6.77035446965756e-07
-14.38125;4.90708892496595e-07;6.73859607675891e-07
-14.371875;5.0698124395883e-07;6.69653715761163e-07
-14.3625;5.21613718190056e-07;6.64444428614824e-07
-14.353125;5.34472494665045e-07;6.58266704088817e-07
-14.34375;5.45438677289008e-07;6.51163527378402e-07
-14.334375;5.54409338644876e-07;6.43185588656808e-07
-14.325;5.61298419950292e-07;6.34390874946392e-07
-14.315625;5.66037493522407e-07;6.24844218467517e-07
-14.30625;5.68576380253039e-07;6.14616784647559e-07
-14.296875;5.68883605046232e-07;6.03785500735083e-07
