# omega;Arpes occ;Arpes tot
-15;6.12834499725771e-07;7.92352601955619e-07
-14.990625;6.26887578710055e-07;7.85183947527493e-07
-14.98125;6.39224295130649e-07;7.77019240631008e-07
-14.971875;6.49796348022066e-07;7.67983060143021e-07
-14.9625;6.58573662986009e-07;7.58210531684339e-07
-14.953125;6.65544885861363e-07;7.47846423946328e-07
-14.94375;6.70717719637783e-07;7.37044164325517e-07
-14.934375;6.74119112120248e-07;7.25964791248896e-07
-14.925;6.75795306928601e-07;7.14775882630248e-07
-14.915625;6.75811720909228e-07;7.03650404881506e-07
-14.90625;6.74252691959058e-07;6.9276555830389e-07
-14.896875;6.71221061668203e-07;6.82301576383267e-07
-14.8875;6.66837630938976e-07;6.72440539346369e-07
-14.878125;6.61240462093507e-07;6.63365161221412e-07
-14.86875;6.54584054937695e-07;6.55257597749781e-07
-14.859375;6.47038397438514e-07;6.48298272965295e-07
-14.85;6.38787896945304e-07;6.42664731415065e-07
-14.840625;6.30030200217255e-07;6.38530523981108e-07
-14.83125;6.20974924574937e-07;6.36064158211187e-07
-14.821875;6.11842290026888e-07;6.35428085116775e-07
-14.8125;6.02861688450544e-07;6.36777770764254e-07
-14.803125;5.94270175625272e-07;6.40260820487521e-07
-14.79375;5.86310929285712e-07;6.4601621036658e-07
-14.784375;5.79231660138091e-07;6.54173589542621e-07
-14.775;5.73282998208668e-07;6.64852672809001e-07
-14.765625;5.68716879604831e-07;6.78162749119346e-07
-14.75625;5.65784931007842e-07;6.94202282673356e-07
-14.746875;5.64736874297921e-07;7.1305862279705e-07
-14.7375;5.65818963414822e-07;7.34807823494276e-07
-14.728125;5.6927246592328e-07;7.59514573986027e-07
-14.71875;5.75332209073298e-07;7.8723224906264e-07
-14.709375;5.84225188487624e-07;8.18003057423048e-07
-14.7;5.96169262617456e-07;8.51858306499248e-07
-14.690625;6.11371946513468e-07;8.88818783386277e-07
-14.68125;6.30029302891637e-07;9.28895227408446e-07
-14.671875;6.52324950610917e-07;9.72088913681896e-07
-14.6625;6.78429195019404e-07;1.01839232687818e-06
-14.653125;7.08498282159559e-07;1.06778992307963e-06
-14.64375;7.42673802084634e-07;1.12025899178145e-06
-14.634375;7.81082213497306e-07;1.17577056221843e-06
-14.625;8.23834531922721e-07;1.23429041778438e-06
-14.615625;8.71026144039817e-07;1.29578012786457e-06
-14.60625;9.22736790986029e-07;1.36019816670222e-06
-14.596875;9.7903068167126e-07;1.42750104882933e-06
-14.5875;1.03995676223589e-06;1.49764450322467e-06
-14.578125;1.10554912148642e-06;1.57058466671672e-06
-14.56875;1.17582754198171e-06;1.64627928637342e-06
-14.559375;1.25079818036396e-06;1.72468891928295e-06
-14.55;1.33045437635724e-06;1.80577812180425e-06
-14.540625;1.41477758024716e-06;1.88951661044428e-06
-14.53125;1.50373839057605e-06;1.9758803944231e-06
-14.521875;1.59729769485057e-06;2.06485286036942e-06
-14.5125;1.69540789741373e-06;2.15642580148949e-06
-14.503125;1.79801422805753e-06;2.2506003838539e-06
-14.49375;1.90505611425482e-06;2.34738803614543e-06
-14.484375;2.01646860760012e-06;2.44681125919149e-06
-14.475;2.13218385115198e-06;2.54890434056936e-06
-14.465625;2.25213256976801e-06;2.65371397569416e-06
-14.45625;2.37624557108358e-06;2.76129977425472e-06
-14.446875;2.50445524735575e-06;2.87173466569103e-06
-14.4375;2.63669705598262e-06;2.98510517973378e-06
-14.428125;2.77291097293414e-06;3.10151161616266e-06
-14.41875;2.91304288294902e-06;3.22106806487817e-06
-14.409375;3.05704594347074e-06;3.34390234522066e-06
-14.4;3.20488183207043e-06;3.47015576173902e-06
-14.390625;3.35652194935147e-06;3.59998278663166e-06
-14.38125;3.51194848094034e-06;3.73355055936723e-06
-14.371875;3.67115539166371e-06;3.87103831786114e-06
-14.3625;3.83414926475481e-06;4.01263665807388e-06
-14.353125;4.00095002827473e-06;4.15854670407e-06
-14.34375;4.17159153482584e-06;4.30897914692086e-06
-14.334375;4.3461220031419e-06;4.46415319264192e-06
-14.325;4.52460429652324e-06;4.62429538427338e-06
-14.315625;4.70711604866001e-06;4.78963834730493e-06
-14.30625;4.89374963215903e-06;4.96041944358042e-06
-14.296875;5.08461195526298e-06;5.13687934067925e-06
-14.2875;5.27982409913934e-06;5.31926052003251e-06
-14.278125;5.479520790481e-06;5.50780572275996e-06
-14.26875;5.68384971254496e-06;5.70275634821165e-06
-14.259375;5.89297065764767e-06;5.90435081799767e-06
-14.25;6.10705452003272e-06;6.11282290632765e-06
-14.240625;6.32628214982284e-06;6.32840006394428e-06
-14.23125;6.55084306236688e-06;6.55130174394987e-06
-14.221875;6.78093400835088e-06;6.78173771545413e-06
-14.2125;7.01675743485879e-06;7.01990642712154e-06
-14.203125;7.25851982277866e-06;7.26599337927594e-06
-14.19375;7.50642993569558e-06;7.52016956317379e-06
-14.184375;7.76069696026305e-06;7.78258991951818e-06
-14.175;8.02152861033017e-06;8.05339191629198e-06
-14.165625;8.28912912754394e-06;8.33269414673326e-06
-14.15625;8.56369727967782e-06;8.62059506201804e-06
-14.146875;8.84542428867722e-06;8.91717175132783e-06
-14.1375;9.13449178891983e-06;9.22247888150292e-06
-14.128125;9.43106975210133e-06;9.53654769443411e-06
-14.11875;9.73531445258999e-06;9.85938516138481e-06
-14.109375;1.00473664561445e-05;1.01909732360248e-05
-14.1;1.03673486719448e-05;1.05312682632537e-05
-14.090625;1.06953644574951e-05;1.08802004918611e-05
-14.08125;1.10314958138183e-05;1.12376737469552e-05
-14.071875;1.13758016792228e-05;1.16035652360996e-05
-14.0625;1.1728316325701e-05;1.19777254878385e-05
-14.053125;1.20890478850081e-05;1.23599784400722e-05
-14.04375;1.24579770099493e-05;1.27501216639055e-05
-14.034375;1.28350556835095e-05;1.3147926725613e-05
-14.025;1.32202061866736e-05;1.35531396872307e-05
-14.015625;1.36133202286712e-05;1.39654817296917e-05
-14.00625;1.40142582586575e-05;1.43846499091314e-05
-13.996875;1.44228489580063e-05;1.48103180393929e-05
-13.9875;1.4838888912649e-05;1.52421376683857e-05
-13.978125;1.52621424865773e-05;1.56797391880171e-05
-13.96875;1.56923418797e-05;1.6122733019381e-05
-13.959375;1.61291873880577e-05;1.65707109111111e-05
-13.95;1.65723478414442e-05;1.70232472852502e-05
-13.940625;1.70214612611525e-05;1.74799007022592e-05
-13.93125;1.74761356708839e-05;1.79402153358619e-05
-13.921875;1.79359501241216e-05;1.840372254347e-05
-13.9125;1.8400455875298e-05;1.88699424313138e-05
-13.903125;1.88691777542754e-05;1.93383854988849e-05
-13.89375;1.93416156739182e-05;1.98085542544728e-05
-13.884375;1.98172463018271e-05;2.02799448688676e-05
-13.875;2.02955248661631e-05;2.07520488046686e-05
-13.865625;2.07758870920071e-05;2.12243544484331e-05
-13.85625;2.1257751246694e-05;2.16963486984948e-05
-13.846875;2.17405202882e-05;2.21675185321175e-05
-13.8375;2.22235840972136e-05;2.26373525191111e-05
-13.828125;2.27063217777216e-05;2.31053422813421e-05
-13.81875;2.31881040130182e-05;2.35709838914417e-05
-13.809375;2.36682954584651e-05;2.40337791980265e-05
-13.8;2.41462571547113e-05;2.44932370725695e-05
-13.790625;2.46213489467787e-05;2.49488745711549e-05
-13.78125;2.50929318915611e-05;2.54002180066787e-05
-13.771875;2.55603706355612e-05;2.58468039189953e-05
-13.7625;2.60230357504914e-05;2.62881799556323e-05
-13.753125;2.64803060095923e-05;2.67239056382535e-05
-13.74375;2.69315705890204e-05;2.71535530343553e-05
-13.734375;2.73762311787029e-05;2.75767073104207e-05
-13.725;2.78137040010665e-05;2.79929671990535e-05
-13.715625;2.82434216958272e-05;2.8401945326472e-05
-13.70625;2.86648351051446e-05;2.88032684803264e-05
-13.696875;2.90774148938548e-05;2.91965777275239e-05
-13.6875;2.94806530521976e-05;2.95815284804476e-05
-13.678125;2.9874064218272e-05;2.99577904233604e-05
-13.66875;3.02571868615334e-05;3.03250473916948e-05
-13.659375;3.06295842888676e-05;3.06829971369452e-05
-13.65;3.09908454815019e-05;3.10313510301714e-05
-13.640625;3.13405857651992e-05;3.13698336903516e-05
-13.63125;3.16784472991629e-05;3.16981825517483e-05
-13.621875;3.20040993979805e-05;3.20161473743002e-05
-13.6125;3.23172386804761e-05;3.2323489716838e-05
-13.603125;3.26175890441952e-05;3.26199823584495e-05
-13.59375;3.29049014826326e-05;3.29054087047736e-05
-13.584375;3.31789537433975e-05;3.317956217194e-05
-13.575;3.34395498311363e-05;3.34422455590955e-05
-13.565625;3.36865193668252e-05;3.36932704205923e-05
-13.55625;3.39197168170994e-05;3.39324564493413e-05
-13.546875;3.41390206008349e-05;3.41596308823801e-05
-13.5375;3.43443320753778e-05;3.43746279197437e-05
-13.528125;3.45355744277254e-05;3.4577288191674e-05
-13.51875;3.47126914826402e-05;3.47674582656557e-05
-13.509375;3.48756464258526e-05;3.49449901995368e-05
-13.5;3.50244204740769e-05;3.51097411527954e-05
-13.490625;3.51590115029305e-05;3.52615730730918e-05
-13.48125;3.52794326297059e-05;3.54003524278704e-05
-13.471875;3.53857107961578e-05;3.55259500404874e-05
-13.4625;3.54778853295966e-05;3.5638240969605e-05
-13.453125;3.55560065382474e-05;3.5737104506689e-05
-13.44375;3.56201343116653e-05;3.58224242216988e-05
-13.434375;3.56703367733157e-05;3.58940881192241e-05
-13.425;3.57066889837489e-05;3.59519888661206e-05
-13.415625;3.5729271703309e-05;3.59960241057128e-05
-13.40625;3.57381702436815e-05;3.60260968618694e-05
-13.396875;3.5733473391415e-05;3.60421160112086e-05
-13.3875;3.57152724433506e-05;3.60439968442514e-05
-13.378125;3.56836603443989e-05;3.60316616990939e-05
-13.36875;3.56387309322733e-05;3.60050406523897e-05
-13.359375;3.55805783115978e-05;3.59640722844479e-05
-13.35;3.55092963559054e-05;3.59087045002648e-05
-13.340625;3.5424978332068e-05;3.58388953936015e-05
-13.33125;3.53277166578731e-05;3.57546141514071e-05
-13.321875;3.52176028007407e-05;3.56558419982689e-05
-13.3125;3.50947273086547e-05;3.55425731633619e-05
-13.303125;3.49591799650104e-05;3.54148158518804e-05
-13.29375;3.48110500811017e-05;3.5272593230714e-05
-13.284375;3.46504269175244e-05;3.51159444108298e-05
-13.275;3.44774002124595e-05;3.49449254011705e-05
-13.265625;3.42920608366926e-05;3.47596100501949e-05
-13.25625;3.40945015458265e-05;3.45600909423959e-05
-13.246875;3.38848178378547e-05;3.43464802575326e-05
-13.2375;3.36631088824972e-05;3.41189105586418e-05
-13.228125;3.34294785424587e-05;3.38775355299819e-05
-13.21875;3.31840364459557e-05;3.36225306267931e-05
-13.209375;3.29268991235078e-05;3.33540936538672e-05
