# omega;Arpes occ;Arpes tot
-15;2.16519924107513e-05;2.18970948905081e-05
-14.990625;2.19106436153856e-05;2.21328597277684e-05
-14.98125;2.21605490720193e-05;2.23605686806975e-05
-14.971875;2.24013642477198e-05;2.25800411820696e-05
-14.9625;2.26327688334941e-05;2.27911146820621e-05
-14.953125;2.28544676522685e-05;2.29936441530903e-05
-14.94375;2.3066191391105e-05;2.31875014865183e-05
-14.934375;2.32676971649694e-05;2.33725747987716e-05
-14.925;2.34587689250596e-05;2.35487676853936e-05
-14.915625;2.36392176718572e-05;2.37159983672043e-05
-14.90625;2.3808881519192e-05;2.38741988038698e-05
-14.896875;2.39676255713234e-05;2.40233137324648e-05
-14.8875;2.41153416523211e-05;2.41632996917256e-05
-14.878125;2.42519478605128e-05;2.42941239909841e-05
-14.86875;2.43773879750821e-05;2.44157636717801e-05
-14.859375;2.44916307166217e-05;2.45282044603484e-05
-14.85;2.45946688661235e-05;2.46314397185723e-05
-14.840625;2.46865182522973e-05;2.47254694030341e-05
-14.83125;2.47672166286388e-05;2.48102990616975e-05
-14.821875;2.48368224309729e-05;2.48859388440259e-05
-14.8125;2.48954134515492e-05;2.49524025714504e-05
-14.803125;2.49430854159939e-05;2.50097068389936e-05
-14.79375;2.49799505069262e-05;2.50578702025436e-05
-14.784375;2.50061358211671e-05;2.50969124175498e-05
-14.775;2.50217817834084e-05;2.51268537493866e-05
-14.765625;2.50270405426084e-05;2.51477143825174e-05
-14.75625;2.50220743481289e-05;2.51595139065797e-05
-14.746875;2.50070539289342e-05;2.5162270896754e-05
-14.7375;2.49821568886075e-05;2.51560025909767e-05
-14.728125;2.49475661291482e-05;2.51407246659994e-05
-14.71875;2.49034683235135e-05;2.51164511235149e-05
-14.709375;2.48500524365139e-05;2.50831942647797e-05
-14.7;2.47875083168267e-05;2.50409647739905e-05
-14.690625;2.47160253750039e-05;2.49897719111721e-05
-14.68125;2.46357913454404e-05;2.49296237913379e-05
-14.671875;2.45469911534962e-05;2.48605277697502e-05
-14.6625;2.44498058926508e-05;2.47824909148203e-05
-14.653125;2.43444119135525e-05;2.46955205651468e-05
-14.64375;2.42309800525542e-05;2.45996249869366e-05
-14.634375;2.41096749699923e-05;2.44948140733342e-05
-14.625;2.39806546435344e-05;2.43811001521184e-05
-14.615625;2.38440699773173e-05;2.42584988109298e-05
-14.60625;2.37000645727556e-05;2.41270298115754e-05
-14.596875;2.35487746199965e-05;2.39867180201712e-05
-14.5875;2.33903289389019e-05;2.38375943797411e-05
-14.578125;2.32248491481876e-05;2.36796969021732e-05
-14.56875;2.3052449974298e-05;2.35130716727463e-05
-14.559375;2.28732396832051e-05;2.33377738534608e-05
-14.55;2.26873206353902e-05;2.31538686784229e-05
-14.540625;2.24947899544915e-05;2.29614324231086e-05
-14.53125;2.22957403016494e-05;2.27605533476254e-05
-14.521875;2.20902607490512e-05;2.25513325939997e-05
-14.5125;2.18784377375732e-05;2.23338850310136e-05
-14.503125;2.16603561122026e-05;2.21083400365738e-05
-14.49375;2.14361002193174e-05;2.18748422068313e-05
-14.484375;2.12057550563391e-05;2.16335519853129e-05
-14.475;2.0969407461968e-05;2.13846461995656e-05
-14.465625;2.07271473291021e-05;2.1128318504946e-05
-14.45625;2.04790688285838e-05;2.08647797149596e-05
-14.446875;2.02252716358915e-05;2.0594258031492e-05
-14.4375;1.99658621377587e-05;2.03169991510607e-05
-14.428125;1.9700954615139e-05;2.00332662606337e-05
-14.41875;1.94306723655912e-05;1.97433398847464e-05
-14.409375;1.91551488051726e-05;1.94475176524377e-05
-14.4;1.88745284571595e-05;1.91461138811302e-05
-14.390625;1.85889679043478e-05;1.88394590882977e-05
-14.38125;1.82986366049477e-05;1.85278993206211e-05
-14.371875;1.80037176508224e-05;1.82117954169874e-05
-14.3625;1.77044083771387e-05;1.7891522100339e-05
-14.353125;1.74009208703724e-05;1.75674669822101e-05
-14.34375;1.70934823385056e-05;1.72400294382769e-05
-14.334375;1.67823353554815e-05;1.69096193956069e-05
-14.325;1.6467737953595e-05;1.65766559975655e-05
-14.315625;1.61499635763135e-05;1.62415661951576e-05
-14.30625;1.58293008878672e-05;1.59047832518185e-05
-14.296875;1.55060534248074e-05;1.55667451692641e-05
-14.2875;1.51805391033299e-05;1.52278930564536e-05
-14.278125;1.4853089578124e-05;1.48886694445099e-05
-14.26875;1.45240494557939e-05;1.45495165605966e-05
-14.259375;1.41937753667032e-05;1.42108745763684e-05
-14.25;1.38626348948707e-05;1.38731798311203e-05
-14.240625;1.35310053869317e-05;1.3536863058639e-05
-14.23125;1.31992726348846e-05;1.32023476267499e-05
-14.221875;1.28678294380015e-05;1.28700477758442e-05
-14.2125;1.25370740750086e-05;1.25403669202456e-05
-14.203125;1.22074086712057e-05;1.22136959701256e-05
-14.19375;1.18792374964947e-05;1.18904117354713e-05
-14.184375;1.15529651727499e-05;1.15708753623183e-05
-14.175;1.12289948654122e-05;1.12554309045568e-05
-14.165625;1.0907726388142e-05;1.09444039298845e-05
-14.15625;1.05895543245522e-05;1.06381002777379e-05
-14.146875;1.02748660957437e-05;1.03368048788659e-05
-14.1375;9.96404007658269e-06;1.00407807526101e-05
-14.128125;9.65744369285624e-06;9.75026807697232e-06
-14.11875;9.35543157510215e-06;9.46548343209038e-06
-14.109375;9.05834374950876e-06;9.18661915925132e-06
-14.1;8.76650390529828e-06;8.91384289047771e-06
-14.090625;8.48021772643598e-06;8.64729719822851e-06
-14.08125;8.19977132412147e-06;8.38709941882985e-06
-14.071875;7.9254297771298e-06;8.1333416244649e-06
-14.0625;7.65743578144437e-06;7.88609074008582e-06
-14.053125;7.39600843593357e-06;7.64538882238057e-06
-14.04375;7.14134216688036e-06;7.41125348570223e-06
-14.034375;6.89360580252701e-06;7.18367847531675e-06
-14.025;6.65294180667932e-06;6.96263438754814e-06
-14.015625;6.41946567293187e-06;6.74806951935868e-06
-14.00625;6.19326549652468e-06;6.53991085588274e-06
-13.996875;5.97440172128124e-06;6.33806518742518e-06
-13.9875;5.76290705847616e-06;6.14242032169769e-06
-13.978125;5.55878659715727e-06;5.95284642846896e-06
-13.96875;5.36201808629699e-06;5.76919745679723e-06
-13.959375;5.17255240585225e-06;5.59131266055055e-06
-13.95;4.99031419787153e-06;5.41901816393628e-06
-13.940625;4.81520270055713e-06;5.25212863636772e-06
-13.93125;4.6470927140571e-06;5.09044896600664e-06
-13.921875;4.48583576127308e-06;4.93377601366669e-06
-13.9125;4.33126136720348e-06;4.78190034567041e-06
-13.903125;4.18317851656517e-06;4.63460802643018e-06
-13.89375;4.04137721598826e-06;4.49168236205532e-06
-13.884375;3.90563019126949e-06;4.35290565693687e-06
-13.875;3.77569468769841e-06;4.2180609222841e-06
-13.865625;3.65131436872352e-06;4.08693355863743e-06
-13.85625;3.53222128991519e-06;3.95931296442066e-06
-13.846875;3.41813794173037e-06;3.83499409322755e-06
-13.8375;3.30877934002865e-06;3.71377892335853e-06
-13.828125;3.20385514904696e-06;3.59547783901419e-06
-13.81875;3.10307182327208e-06;3.47991091423362e-06
-13.809375;3.00613474828252e-06;3.36690908608417e-06
-13.8;2.91275036513723e-06;3.25631521068794e-06
-13.790625;2.82262826293849e-06;3.14798499546465e-06
-13.78125;2.73548322284662e-06;3.04178780108748e-06
-13.771875;2.65103719535407e-06;2.93760730147137e-06
-13.7625;2.56902119903881e-06;2.83534201397165e-06
-13.753125;2.48917712530127e-06;2.73490567442851e-06
-13.74375;2.41125943282322e-06;2.6362274778088e-06
-13.734375;2.33503671912961e-06;2.53925216049689e-06
-13.725;2.26029316770864e-06;2.44393995775583e-06
-13.715625;2.18682983111911e-06;2.35026638395631e-06
-13.70625;2.11446578626013e-06;2.2582219171902e-06
-13.696875;2.04303909749748e-06;2.16781149801715e-06
-13.6875;1.97240763885273e-06;2.07905394471422e-06
-13.678125;1.9024497129112e-06;1.99198119712986e-06
-13.66875;1.83306451164388e-06;1.90663748438575e-06
-13.659375;1.76417238249073e-06;1.82307835256618e-06
-13.65;1.69571491058398e-06;1.74136960686917e-06
-13.640625;1.62765482300751e-06;1.66158615811142e-06
-13.63125;1.55997570248788e-06;1.58381079007094e-06
-13.621875;1.49268152879647e-06;1.50813285554804e-06
-13.6125;1.4257960439575e-06;1.43464692436203e-06
-13.603125;1.3593619433493e-06;1.3634513705278e-06
-13.59375;1.29343991317559e-06;1.29464694121392e-06
-13.584375;1.22810751544449e-06;1.22833530244726e-06
-13.575;1.16345792732571e-06;1.1646175761034e-06
-13.565625;1.09959854962721e-06;1.10359288334387e-06
-13.55625;1.03664950139792e-06;1.04535691027473e-06
-13.546875;9.74742010904065e-07;9.90000509819439e-07
-13.5375;9.14016707858246e-07;9.37608335002384e-07
-13.528125;8.54621845756358e-07;8.88257541608843e-07
-13.51875;7.96711468791303e-07;8.42016557567177e-07
-13.509375;7.40443524257006e-07;7.98943925723012e-07
-13.5;6.85977954447665e-07;7.59087237685385e-07
-13.490625;6.33474782480425e-07;7.22482178691992e-07
-13.48125;5.83092190002183e-07;6.89151655825537e-07
-13.471875;5.34984635157106e-07;6.59105072552114e-07
-13.4625;4.89300990154702e-07;6.3233769084362e-07
-13.453125;4.4618275717844e-07;6.0883015856248e-07
-13.44375;4.05762334128907e-07;5.88548134344293e-07
-13.434375;3.68161378781477e-07;5.71442073496756e-07
-13.425;3.33489271566085e-07;5.57447140105106e-07
-13.415625;3.0184168624739e-07;5.46483259545319e-07
-13.40625;2.73299298821211e-07;5.38455317032645e-07
-13.396875;2.47926617980329e-07;5.33253482062454e-07
-13.3875;2.25770977893632e-07;5.30753679150431e-07
-13.378125;2.06861683764635e-07;5.30818190630251e-07
-13.36875;1.912093136388e-07;5.33296373829292e-07
-13.359375;1.78805200101569e-07;5.38025512336216e-07
-13.35;1.69621088795671e-07;5.44831781162011e-07
-13.340625;1.63608967760588e-07;5.53531311726459e-07
-13.33125;1.60701077118763e-07;5.63931354793257e-07
-13.321875;1.60810106691939e-07;5.75831538144293e-07
-13.3125;1.63829570617773e-07;5.89025201263417e-07
-13.303125;1.69634349002539e-07;6.03300786073792e-07
-13.29375;1.7808140936279e-07;6.18443292991622e-07
-13.284375;1.89010696935105e-07;6.34235781156852e-07
-13.275;2.02246169478151e-07;6.50460886274901e-07
-13.265625;2.17596995089459e-07;6.66902368747828e-07
-13.25625;2.34858880607346e-07;6.83346658115112e-07
-13.246875;2.53815536986262e-07;6.99584396664458e-07
-13.2375;2.74240245031211e-07;7.15411946766962e-07
-13.228125;2.95897539868555e-07;7.30632879162386e-07
-13.21875;3.18544970350609e-07;7.45059401299084e-07
-13.209375;3.41934944524114e-07;7.58513739004371e-07
-13.2;3.6581661312989e-07;7.70829427351579e-07
-13.190625;3.89937813601173e-07;7.81852539029253e-07
-13.18125;4.14047023357268e-07;7.91442803421557e-07
-13.171875;4.37895331945075e-07;7.99474635051077e-07
-13.1625;4.61238390336536e-07;8.05838036450119e-07
-13.153125;4.83838344225749e-07;8.10439391267152e-07
-13.14375;5.05465721866005e-07;8.13202127293927e-07
-13.134375;5.25901255083134e-07;8.14067240995831e-07
-13.125;5.44937630423854e-07;8.12993687456808e-07
-13.115625;5.62381151927998e-07;8.09958632981283e-07
-13.10625;5.78053291128025e-07;8.0495755421147e-07
-13.096875;5.91792117939122e-07;7.98004191985652e-07
-13.0875;6.03453606272096e-07;7.89130366132335e-07
-13.078125;6.12912791779425e-07;7.78385639439732e-07
-13.06875;6.20064771282384e-07;7.65836837712975e-07
-13.059375;6.24825545315019e-07;7.51567431779673e-07
-13.05;6.27132689311673e-07;7.35676788384362e-07
-13.040625;6.26945841616018e-07;7.18279282942383e-07
-13.03125;6.24247015130799e-07;6.99503297646208e-07
-13.021875;6.19040722121551e-07;6.79490104462107e-07
-13.0125;6.11353913371676e-07;6.58392639734728e-07
-13.003125;6.01235725289401e-07;6.36374183505309e-07
-12.99375;5.88757047549929e-07;6.13606954211234e-07
-12.984375;5.74009905007314e-07;5.90270632509792e-07
-12.975;5.57106664795805e-07;5.66550819905973e-07
-12.965625;5.38179066226461e-07;5.42637447246513e-07
-12.95625;5.1737709367905e-07;5.187231520433e-07
-12.946875;4.94867690676526e-07;4.95001626657655e-07
-12.9375;4.70833331713604e-07;4.71665964709984e-07
-12.928125;4.45470459265474e-07;4.4890700217623e-07
-12.91875;4.18987802478793e-07;4.26911686209609e-07
-12.909375;3.91604591766579e-07;4.05861467760022e-07
-12.9;3.63548678908264e-07;3.85930743965046e-07
-12.890625;3.35054584459847e-07;3.67285355911963e-07
-12.88125;3.06361485432169e-07;3.50081157796542e-07
-12.871875;2.77711160845886e-07;3.3446266775699e-07
-12.8625;2.49345912333571e-07;3.20561811753918e-07
-12.853125;2.21506477899663e-07;3.08496773059667e-07
-12.84375;1.94429955900167e-07;2.98370953544572e-07
-12.834375;1.68347755971356e-07;2.90272061372643e-07
-12.825;1.43483597833135e-07;2.84271323368803e-07
-12.815625;1.20051569036486e-07;2.8042284087926e-07
-12.80625;9.82542661434781e-08;2.78763083545866e-07
-12.796875;7.82810242888366e-08;2.7931053060329e-07
-12.7875;6.03062653334074e-08;2.82065470406428e-07
-12.778125;4.44879612050393e-08;2.87009936767157e-07
-12.76875;3.09662438110679e-08;2.9410781785822e-07
-12.759375;1.98621559943448e-08;3.03305096978349e-07
-12.75;1.12765714590721e-08;3.14530265862323e-07
-12.740625;5.28927601675721e-09;3.27694864335449e-07
-12.73125;1.95823683316485e-09;3.42694181534576e-07
-12.721875;1.31904567669498e-09;3.59408081388977e-07
-12.7125;3.3845638674502e-09;3.77701968220321e-07
-12.703125;8.1447478804199e-09;3.97427870805456e-07
-12.69375;1.55666818877174e-08;4.18425641702562e-07
-12.684375;2.55947968241924e-08;4.40524264984771e-07
-12.675;3.81512885823461e-08;4.63543252220645e-07
-12.665625;5.31367237684689e-08;4.87294124592878e-07
-12.65625;7.04308359075556e-08;5.11581968730647e-07
-12.646875;8.98934929076254e-08;5.36207039766521e-07
-12.6375;1.11365844032905e-07;5.60966418776301e-07
-12.628125;1.34671629043206e-07;5.85655699086721e-07
-12.61875;1.59618631411612e-07;6.10070681609757e-07
-12.609375;1.86000278499361e-07;6.34009081243147e-07
-12.6;2.13597364705857e-07;6.57272219015034e-07
-12.590625;2.42179888630642e-07;6.79666683724804e-07
-12.58125;2.71508980083711e-07;7.01005959709921e-07
-12.571875;3.01338919751294e-07;7.21111999209278e-07
-12.5625;3.31419206506535e-07;7.39816722276946e-07
-12.553125;3.61496684387511e-07;7.56963448064125e-07
-12.54375;3.91317684902786e-07;7.72408219477403e-07
-12.534375;4.20630192495163e-07;7.8602104433209e-07
-12.525;4.49185986219881e-07;7.97686997523192e-07
-12.515625;4.76742768436206e-07;8.07307229798603e-07
-12.50625;5.03066234041862e-07;8.14799815488445e-07
-12.496875;5.27932092118975e-07;8.20100483975917e-07
-12.4875;5.51127990573616e-07;8.23163191055861e-07
