# omega;Arpes occ;Arpes tot
-15;4.50714070584228e-07;5.61654959593233e-07
-14.990625;4.6646579770271e-07;5.59876437190244e-07
-14.98125;4.80490795226994e-07;5.57541102385364e-07
-14.971875;4.92669073258597e-07;5.54666574883841e-07
-14.9625;5.02896206256001e-07;5.51274854028707e-07
-14.953125;5.11084244609005e-07;5.47392165383667e-07
-14.94375;5.17162478267546e-07;5.43048760870284e-07
-14.934375;5.21078054255627e-07;5.38278684290335e-07
-14.925;5.22796459855269e-07;5.33119533145445e-07
-14.915625;5.22301825531222e-07;5.27612153117714e-07
-14.90625;5.19597092964552e-07;5.21800336409554e-07
-14.896875;5.14704003573912e-07;5.15730469714482e-07
-14.8875;5.07662947532421e-07;5.09451188535388e-07
-14.878125;4.98532635738988e-07;5.03012986106816e-07
-14.86875;4.87389626228674e-07;4.96467818939068e-07
-14.859375;4.74327696546148e-07;4.89868699857895e-07
-14.85;4.59457069393516e-07;4.83269277336766e-07
-14.840625;4.42903491252548e-07;4.76723402669791e-07
-14.83125;4.24807191006917e-07;4.70284711132918e-07
-14.821875;4.0532169931179e-07;4.64006181273387e-07
-14.8125;3.84612567946696e-07;4.57939718403479e-07
-14.803125;3.62855968821384e-07;4.52135721758247e-07
-14.79375;3.40237219504163e-07;4.46642688782472e-07
-14.784375;3.16949217203326e-07;4.41506815701108e-07
-14.775;2.931908045978e-07;4.36771610939177e-07
-14.765625;2.69165093618236e-07;4.3247754516237e-07
-14.75625;2.45077743103781e-07;4.2866171264815e-07
-14.746875;2.21135214189756e-07;4.25357520645495e-07
-14.7375;1.97543016707922e-07;4.2259440655532e-07
-14.728125;1.74503960228129e-07;4.20397584665131e-07
-14.71875;1.52216432343384e-07;4.1878783546773e-07
-14.709375;1.30872703070252e-07;4.1778131418291e-07
-14.7;1.10657281620837e-07;4.17389402216433e-07
-14.690625;9.1745344166917e-08;4.176186051592e-07
-14.68125;7.43012287852744e-08;4.18470473996269e-07
-14.671875;5.84770275121792e-08;4.19941578537631e-07
-14.6625;4.44112777232275e-08;4.22023512972955e-07
-14.653125;3.2227764216079e-08;4.24702940869751e-07
-14.64375;2.20344562099767e-08;4.27961695363515e-07
-14.634375;1.39225601707431e-08;4.31776887932641e-07
-14.625;7.96573259918916e-09;4.36121095170969e-07
-14.615625;4.21942123610888e-09;4.40962541441392e-07
-14.60625;2.72038009756889e-09;4.46265353276679e-07
-14.596875;3.48632759667235e-09;4.51989825767806e-07
-14.5875;6.51577395618754e-09;4.58092727234558e-07
-14.578125;1.1788006821371e-08;4.6452763581551e-07
-14.56875;1.92632445014433e-08;4.7124530068892e-07
-14.559375;2.88829496513293e-08;4.78194028501645e-07
-14.55;4.05703027814183e-08;4.85320092563313e-07
-14.540625;5.42308308443752e-08;4.92568155279991e-07
-14.53125;6.97531878431515e-08;4.99881712291311e-07
