# omega;Arpes occ;Arpes tot
-15;4.37998405096097e-07;5.48738291257352e-07
-14.990625;4.53637459667934e-07;5.46552028234547e-07
-14.98125;4.67607048844022e-07;5.43918855282244e-07
-14.971875;4.79787701514817e-07;5.40858911714663e-07
-14.9625;4.90075018661387e-07;5.37395759906272e-07
-14.953125;4.98380584153395e-07;5.33556219135246e-07
-14.94375;5.04632731207051e-07;5.29370159244005e-07
-14.934375;5.08777167633793e-07;5.24870269495848e-07
-14.925;5.10777469822058e-07;5.20091830807086e-07
-14.915625;5.10615401578442e-07;5.1507242978452e-07
-14.90625;5.08291100941972e-07;5.09851683882158e-07
-14.896875;5.03823092057096e-07;5.04470924289946e-07
-14.8875;4.97248160455298e-07;4.98972892686656e-07
-14.878125;4.8862105478932e-07;4.93401399419712e-07
-14.86875;4.78014046389453e-07;4.87800985620442e-07
-14.859375;4.65516336818936e-07;4.82216578125893e-07
-14.85;4.51233321948909e-07;4.76693137514879e-07
-14.840625;4.35285710713122e-07;4.71275297676929e-07
-14.83125;4.17808525919413e-07;4.66007025635063e-07
-14.821875;3.9894996682808e-07;4.60931261570237e-07
-14.8125;3.78870173595917e-07;4.56089587540772e-07
-14.803125;3.57739871310954e-07;4.51521881439361e-07
-14.79375;3.35738941217238e-07;4.47266010218038e-07
-14.784375;3.13054900491539e-07;4.43357520434585e-07
-14.775;2.89881312971543e-07;4.39829340969213e-07
-14.765625;2.66416157573842e-07;4.36711522990718e-07
-14.75625;2.42860148847162e-07;4.34030989079159e-07
-14.746875;2.1941503402416e-07;4.31811308238387e-07
-14.7375;1.96281879018193e-07;4.30072496488695e-07
-14.728125;1.73659356967721e-07;4.28830842992975e-07
-14.71875;1.51742060911875e-07;4.28098774163294e-07
-14.709375;1.30718840468458e-07;4.2788473319534e-07
-14.7;1.10771187188569e-07;4.28193096460818e-07
-14.690625;9.20716874591177e-08;4.29024129984411e-07
-14.68125;7.47825393735167e-08;4.30373963433519e-07
-14.671875;5.90541624701077e-08;4.32234609077226e-07
-14.6625;4.50239029601977e-08;4.34594005162469e-07
-14.653125;3.28148458845062e-08;4.37436091522139e-07
-14.64375;2.25347572883408e-08;4.40740932417809e-07
-14.634375;1.4275138695365e-08;4.44484839321965e-07
-14.625;8.11043680833109e-09;4.48640564049606e-07
-14.615625;4.09737785993538e-09;4.53177479197451e-07
-14.60625;2.27447096878429e-09;4.58061821943965e-07
-14.596875;2.66165107861282e-09;4.63256941656169e-07
-14.5875;5.26008692297096e-09;4.68723578097962e-07
-14.578125;1.00521435467505e-08;4.74420163051185e-07
-14.56875;1.7001508704544e-08;4.80303139619023e-07
-14.559375;2.60534763337916e-08;4.86327299378678e-07
-14.55;3.71353867998029e-08;4.924461352276e-07
-14.540625;5.01572193097401e-08;4.98612201599928e-07
-14.53125;6.50123338559202e-08;5.04777490653554e-07
-14.521875;8.15783563036518e-08;5.10893810108858e-07
-14.5125;9.97181962215925e-08;5.16913164832978e-07
-14.503125;1.19281193591473e-07;5.22788140333311e-07
-14.49375;1.40104379605009e-07;5.28472280903251e-07
-14.484375;1.62013846242174e-07;5.33920465664622e-07
-14.475;1.84826210923662e-07;5.39089271303992e-07
-14.465625;2.08350161415714e-07;5.43937328948453e-07
