# omega;Arpes occ;Arpes tot
-15;4.92628004520004e-07;6.34928906085209e-07
-14.990625;5.07395253310076e-07;6.30704582858092e-07
-14.98125;5.20379833452822e-07;6.25740572040201e-07
-14.971875;5.31480586974645e-07;6.20088163171478e-07
-14.9625;5.40612377381778e-07;6.13804417746717e-07
-14.953125;5.47706832290195e-07;6.06951711494392e-07
-14.94375;5.52712935488183e-07;5.99597220552687e-07
-14.934375;5.55597471447599e-07;5.91812365825922e-07
-14.925;5.56345334786991e-07;5.83672249662824e-07
-14.915625;5.54959662121626e-07;5.75255024000223e-07
-14.90625;5.5146183055169e-07;5.66641262659558e-07
-14.896875;5.45891282636675e-07;5.5791328870584e-07
-14.8875;5.38305215686641e-07;5.49154513501727e-07
-14.878125;5.28778103098867e-07;5.40448741366236e-07
-14.86875;5.17401077235056e-07;5.31879482022375e-07
-14.859375;5.04281168537117e-07;5.23529264832936e-07
-14.85;4.89540408026819e-07;5.15478957593474e-07
-14.840625;4.73314796134979e-07;5.07807091015942e-07
-14.83125;4.55753162528552e-07;5.00589219304978e-07
-14.821875;4.37015901803012e-07;4.93897282057295e-07
-14.8125;4.17273622678639e-07;4.87799014295174e-07
-14.803125;3.96705692817465e-07;4.82357368041794e-07
-14.79375;3.75498724675049e-07;4.77629997380756e-07
-14.784375;3.53844986462993e-07;4.736687691303e-07
-14.775;3.3194076099208e-07;4.70519315579325e-07
-14.765625;3.09984678490048e-07;4.68220653963069e-07
-14.75625;2.88176019537837e-07;4.66804847594688e-07
-14.746875;2.66713011899159e-07;4.66296724840626e-07
-14.7375;2.45791133955343e-07;4.66713656792658e-07
-14.728125;2.25601438136789e-07;4.68065393662568e-07
-14.71875;2.06328915881677e-07;4.70353972247457e-07
-14.709375;1.88150903248364e-07;4.73573671237113e-07
-14.7;1.71235551754296e-07;4.77711035806388e-07
-14.690625;1.55740381964863e-07;4.82744973644e-07
-14.68125;1.4181091647037e-07;4.88646898400698e-07
-14.671875;1.29579418890765e-07;4.95380946657799e-07
-14.6625;1.19163741818909e-07;5.02904246787344e-07
-14.653125;1.10666292336408e-07;5.11167244440431e-07
-14.64375;1.04173139101623e-07;5.20114099100073e-07
-14.634375;9.9753239794685e-08;5.29683100982334e-07
-14.625;9.74578316008426e-08;5.39807176337241e-07
-14.615625;9.73199520577135e-08;5.50414395859204e-07
-14.60625;9.93541341328651e-08;5.61428559766092e-07
-14.596875;1.03556242689326e-07;5.727697957871e-07
-14.5875;1.09903478153362e-07;5.84355195752696e-07
-14.578125;1.18354533296691e-07;5.96099478657511e-07
-14.56875;1.28849913048127e-07;6.0791567332277e-07
-14.559375;1.41312406448488e-07;6.19715815862708e-07
-14.55;1.55647710925818e-07;6.31411658750691e-07
-14.540625;1.71745201700645e-07;6.42915377885377e-07
-14.53125;1.8947884214716e-07;6.54140285415488e-07
-14.521875;2.08708227631142e-07;6.65001529636696e-07
-14.5125;2.2927975120862e-07;6.75416782585045e-07
-14.503125;2.510278855133e-07;6.85306909487422e-07
-14.49375;2.73776565528783e-07;6.94596611986609e-07
-14.484375;2.9734066494696e-07;7.03215044291249e-07
-14.475;3.21527552844686e-07;7.11096390766866e-07
-14.465625;3.46138714114752e-07;7.18180409535583e-07
-14.45625;3.70971422519399e-07;7.24412923067454e-07
-14.446875;3.95820455661193e-07;7.29746270834624e-07
-14.4375;4.20479830861996e-07;7.34139702529031e-07
-14.428125;4.44744554695888e-07;7.37559725869608e-07
-14.41875;4.68412351070129e-07;7.39980371300898e-07
-14.409375;4.91285402099832e-07;7.41383441750147e-07
-14.4;5.13172011505031e-07;7.41758644510212e-07
-14.390625;5.33888261378364e-07;7.41103713786655e-07
