# omega;Arpes occ;Arpes tot
-15;4.42126088006491e-07;5.47173446362889e-07
-14.990625;4.58346877661269e-07;5.46095558824518e-07
-14.98125;4.72900013499667e-07;5.44582142428304e-07
-14.971875;4.85661217437585e-07;5.4264400352778e-07
-14.9625;4.96521304178952e-07;5.40295352633773e-07
-14.953125;5.05387132638088e-07;5.37553716659602e-07
-14.94375;5.12182412760415e-07;5.34439812541234e-07
-14.934375;5.16848369905468e-07;5.30977393327354e-07
-14.925;5.19344277404135e-07;5.27193096325023e-07
-14.915625;5.1964781176335e-07;5.23116230913471e-07
-14.90625;5.17755274709204e-07;5.18778573667937e-07
-14.896875;5.13681637745437e-07;5.14214118255024e-07
-14.8875;5.07460447994153e-07;5.09458834565382e-07
-14.878125;4.99143557675113e-07;5.04550384296387e-07
-14.86875;4.88800708740216e-07;4.99527835813186e-07
-14.859375;4.76518962120003e-07;4.94431365307286e-07
-14.85;4.62401980659957e-07;4.89301945611994e-07
-14.840625;4.46569162645889e-07;4.84181019892957e-07
-14.83125;4.29154654411212e-07;4.79110188341755e-07
-14.821875;4.10306220888424e-07;4.74130868984802e-07
-14.8125;3.90184013816682e-07;4.69283979189736e-07
-14.803125;3.68959216439021e-07;4.64609595602765e-07
-14.79375;3.46812611268827e-07;4.60146645924526e-07
-14.784375;3.23933052380987e-07;4.55932590430807e-07
-14.775;3.00515865495596e-07;4.52003108966258e-07
-14.765625;2.7676120159707e-07;4.48391817342359e-07
-14.75625;2.52872339542956e-07;4.45129986722928e-07
-14.746875;2.29053961722728e-07;4.42246281673185e-07
-14.7375;2.05510415283983e-07;4.39766517531513e-07
-14.728125;1.82443973105819e-07;4.37713437485104e-07
-14.71875;1.6005311641939e-07;4.36106522148461e-07
-14.709375;1.38530838287011e-07;4.34961809007981e-07
-14.7;1.18062994139234e-07;4.34291744494995e-07
-14.690625;9.88267177276178e-08;4.34105071994737e-07
-14.68125;8.09888993356933e-08;4.34406733561728e-07
-14.671875;6.47047558631485e-08;4.35197814516817e-07
-14.6625;5.01164950182013e-08;4.36475509126269e-07
-14.653125;3.73520862213824e-08;4.38233118136952e-07
-14.64375;2.65241612317379e-08;4.40460091222192e-07
-14.634375;1.77290269708474e-08;4.43142070510692e-07
-14.625;1.10458341969965e-08;4.46261004185161e-07
-14.615625;6.5358715752861e-09;4.49795248241731e-07
-14.60625;4.24202995546131e-09;4.53719734128918e-07
-14.596875;4.18840770771993e-09;4.58006141974706e-07
-14.5875;6.38008276661343e-09;4.62623107746598e-07
-14.578125;1.08030415486044e-08;4.67536457521238e-07
-14.56875;1.74242739441671e-08;4.72709463515989e-07
-14.559375;2.61920282238967e-08;4.78103122722559e-07
-14.55;3.7036225637813e-08;4.83676456876256e-07
-14.540625;4.98690299332404e-08;4.89386824989762e-07
-14.53125;6.45855705064499e-08;4.95190258306993e-07
-14.521875;8.10648113022211e-08;5.0104180324896e-07
-14.5125;9.91705568107364e-08;5.06895875054567e-07
-14.503125;1.18752590402228e-07;5.12706620189116e-07
-14.49375;1.39647930362796e-07;5.18428280535425e-07
-14.484375;1.61682199106171e-07;5.2401556317701e-07
-14.475;1.84671090910494e-07;5.29424003944928e-07
-14.465625;2.08421923727802e-07;5.34610332141166e-07
-14.45625;2.32735265419325e-07;5.39532820082744e-07
-14.446875;2.57406621406126e-07;5.44151631283141e-07
-14.4375;2.82228166115389e-07;5.48429149412678e-07
-14.428125;3.06990508725792e-07;5.5233030018325e-07
-14.41875;3.31484458937545e-07;5.55822830564262e-07
-14.409375;3.55502826825299e-07;5.58877611916801e-07
-14.4;3.78842165563134e-07;5.61468865176951e-07
-14.390625;4.0130452766836e-07;5.63574414559889e-07
-14.38125;4.22699133970236e-07;5.65175858949876e-07
-14.371875;4.42844027224084e-07;5.66258771479031e-07
-14.3625;4.61567619121207e-07;5.66812819277748e-07
-14.353125;4.78710168859617e-07;5.66831880910079e-07
-14.34375;4.94125155965558e-07;5.66314114353804e-07
-14.334375;5.07680550672586e-07;5.65262008381073e-07
-14.325;5.19259953314658e-07;5.6368237692445e-07
-14.315625;5.28763606875502e-07;5.61586335660922e-07
-14.30625;5.36109273576937e-07;5.5898924030235e-07
-14.296875;5.41232956602209e-07;5.5591058393242e-07
-14.2875;5.44089471508422e-07;5.52373867088864e-07
-14.278125;5.44652858716139e-07;5.48406431726709e-07
-14.26875;5.42916633624449e-07;5.44039263405054e-07
-14.259375;5.38893871063901e-07;5.39306765577051e-07
-14.25;5.32617119134597e-07;5.34246497163365e-07
-14.240625;5.24138155800389e-07;5.28898890407827e-07
-14.23125;5.13527577788645e-07;5.23306947774409e-07
-14.221875;5.00874222351461e-07;5.17515895286419e-07
-14.2125;4.86284446228692e-07;5.11572844560915e-07
-14.203125;4.69881242744169e-07;5.05526412066676e-07
-14.19375;4.51803227574464e-07;4.99426348235852e-07
-14.184375;4.32203468013488e-07;4.93323117437908e-07
-14.175;4.1124822616786e-07;4.87267524125766e-07
-14.165625;3.89115542110218e-07;4.81310275998299e-07
-14.15625;3.65993758323496e-07;4.7550159523989e-07
-14.146875;3.42079910858613e-07;4.69890781360166e-07
-14.1375;3.17578089735335e-07;4.64525836069845e-07
-14.128125;2.92697698388705e-07;4.5945304191134e-07
-14.11875;2.67651687896821e-07;4.54716589963883e-07
-14.109375;2.42654746010829e-07;4.50358197079267e-07
-14.1;2.17921481371736e-07;4.46416767062684e-07
-14.090625;1.93664590967478e-07;4.42928042071123e-07
-14.08125;1.70093049657613e-07;4.39924299725919e-07
-14.071875;1.47410331030795e-07;4.37434073179502e-07
-14.0625;1.25812663233723e-07;4.35481888822567e-07
-14.053125;1.05487349797181e-07;4.3408804641746e-07
-14.04375;8.66111627821418e-08;4.33268427087193e-07
-14.034375;6.93488229522023e-08;4.33034336915103e-07
-14.025;5.3851580804442e-08;4.33392389905757e-07
-14.015625;4.02559043006347e-08;4.34344419646312e-07
-14.00625;2.86822980049353e-08;4.35887437088258e-07
-13.996875;1.92342541393509e-08;4.38013632436656e-07
-13.9875;1.19973392005174e-08;4.40710394959251e-07
-13.978125;7.03844354454838e-09;4.4396040072973e-07
-13.96875;4.40517822742935e-09;4.47741713757623e-07
-13.959375;4.12544455780462e-09;4.52027949560681e-07
-13.95;6.20715224095e-09;4.56788441509349e-07
-13.940625;1.06381389678833e-08;4.61988492528096e-07
-13.93125;1.73862223202358e-08;4.67589608405913e-07
-13.921875;2.63994580290817e-08;4.73549810454077e-07
-13.9125;3.76065310764928e-08;4.79823931607636e-07
-13.903125;5.09173492426862e-08;4.86363993294458e-07
-13.89375;6.62237669658723e-08;4.93119559414773e-07
-13.884375;8.34004802354233e-08;5.00038145035665e-07
-13.875;1.02306062090535e-07;5.07065624160089e-07
-13.865625;1.22784142511618e-07;5.14146672030948e-07
-13.85625;1.44664711004479e-07;5.21225200615764e-07
-13.846875;1.67765541660176e-07;5.28244818964299e-07
-13.8375;1.91893723871658e-07;5.35149291033768e-07
-13.828125;2.16847284433079e-07;5.4188299563671e-07
-13.81875;2.42416891570599e-07;5.48391386663511e-07
-13.809375;2.68387623870125e-07;5.54621446087294e-07
-13.8;2.94540789013664e-07;5.60522127682194e-07
-13.790625;3.20655778742295e-07;5.66044787537856e-07
-13.78125;3.46511942605119e-07;5.71143598257546e-07
-13.771875;3.71890464839351e-07;5.75775938004241e-07
-13.7625;3.96576229862389e-07;5.7990276554468e-07
-13.753125;4.2035965849293e-07;5.83488956499973e-07
-13.74375;4.43038501732115e-07;5.86503621335048e-07
-13.734375;4.64419570915638e-07;5.88920377018857e-07
-13.725;4.84320405323978e-07;5.9071760473719e-07
-13.715625;5.02570830036818e-07;5.91878635866782e-07
-13.70625;5.19014440871876e-07;5.92391944655858e-07
-13.696875;5.33509943571186e-07;5.92251249465003e-07
-13.6875;5.45932397050483e-07;5.9145562034472e-07
-13.678125;5.56174291329049e-07;5.90009496314651e-07
-13.66875;5.64146502896873e-07;5.8792270199574e-07
-13.659375;5.69779081540591e-07;5.85210388632527e-07
-13.65;5.73021877773652e-07;5.81892946213361e-07
-13.640625;5.73845007490339e-07;5.77995867383144e-07
-13.63125;5.72239139095358e-07;5.73549569988617e-07
-13.621875;5.6821561087763e-07;5.68589175115703e-07
-13.6125;5.61806372519474e-07;5.63154253092221e-07
-13.603125;5.53063745737095e-07;5.57288517974478e-07
-13.59375;5.42060017420458e-07;5.51039497183029e-07
-13.584375;5.2888686192408e-07;5.44458164999217e-07
-13.575;5.13654593859846e-07;5.37598542693284e-07
-13.565625;4.96491261127801e-07;5.30517272065861e-07
-13.55625;4.77541588494015e-07;5.23273165218667e-07
-13.546875;4.56965779077653e-07;5.15926738609692e-07
-13.5375;4.34938174166226e-07;5.0853971729338e-07
-13.528125;4.11645795606479e-07;5.01174537792608e-07
-13.51875;3.87286781663287e-07;4.93893840204439e-07
-13.509375;3.62068715736908e-07;4.86759949964731e-07
-13.5;3.36206877739923e-07;4.79834360594439e-07
-13.490625;3.09922431873801e-07;4.73177230755743e-07
-13.48125;2.83440545948326e-07;4.66846866368795e-07
-13.471875;2.56988492252118e-07;4.60899244151958e-07
-13.4625;2.30793705938298e-07;4.55387518060001e-07
-13.453125;2.05081862032083e-07;4.50361582069349e-07
-13.44375;1.80074941945904e-07;4.45867622774472e-07
-13.434375;1.55989341660323e-07;4.41947725497512e-07
-13.425;1.33034020445997e-07;4.38639498207158e-07
-13.415625;1.11408704384623e-07;4.35975732478356e-07
-13.40625;9.13021765770073e-08;4.33984108561002e-07
-13.396875;7.2890641621595e-08;4.32686928366686e-07
-13.3875;5.63362080065647e-08;4.32100902834641e-07
-13.378125;4.17854835146153e-08;4.32236983006241e-07
-13.36875;2.93682920789572e-08;4.33100226406777e-07
-13.359375;1.91965400552509e-08;4.34689723169437e-07
-13.35;1.1363234164109e-08;4.36998570735825e-07
-13.340625;5.94165088999596e-09;4.4001389131415e-07
-13.33125;2.98467258504481e-09;4.43716899424014e-07
-13.321875;2.52430261037759e-09;4.48083024462796e-07
-13.3125;4.5713563264881e-09;4.53082082502438e-07
-13.303125;9.11532231143521e-09;4.58678484742626e-07
-13.29375;1.61244129939484e-08;4.64831501529642e-07
-13.284375;2.55458004221473e-08;4.71495573718493e-07
-13.275;3.73060174432134e-08;4.78620652147014e-07
-13.265625;5.13115494303334e-08;4.86152590557446e-07
-13.25625;6.74495885082377e-08;4.94033566452303e-07
-13.246875;8.55889634240296e-08;5.02202543378771e-07
-13.2375;1.0558121111855e-07;5.10595748318138e-07
-13.228125;1.27261815541553e-07;5.19147190892174e-07
-13.21875;1.50451571349295e-07;5.27789191987747e-07
-13.209375;1.74958089772886e-07;5.36452942579267e-07
-13.2;2.00577399774998e-07;5.45069056184835e-07
-13.190625;2.27095671820358e-07;5.53568151177601e-07
-13.18125;2.54291013096061e-07;5.61881418948146e-07
-13.171875;2.81935347869397e-07;5.69941206349879e-07
-13.1625;3.09796340089232e-07;5.77681575611459e-07
-13.153125;3.37639367720814e-07;5.85038868127196e-07
-13.14375;3.65229518622068e-07;5.91952246613032e-07
-13.134375;3.92333585075433e-07;5.98364214373037e-07
-13.125;4.18722054909866e-07;6.04221113796383e-07
-13.115625;4.44171077823403e-07;6.09473600244638e-07
-13.10625;4.68464380158115e-07;6.14077075269705e-07
-13.096875;4.91395119368013e-07;6.17992083176599e-07
-13.0875;5.12767669298702e-07;6.21184675455996e-07
-13.078125;5.32399309821857e-07;6.23626726245387e-07
-13.06875;5.50121804928087e-07;6.25296200345222e-07
-13.059375;5.65782867676743e-07;6.26177373174525e-07
-13.05;5.79247492741895e-07;6.26261005313552e-07
-13.040625;5.90399137352177e-07;6.25544453182301e-07
-13.03125;5.99140754535043e-07;6.24031735133584e-07
-13.021875;6.05395659919275e-07;6.21733540335711e-07
-13.0125;6.09108229898145e-07;6.18667181057158e-07
-13.003125;6.1024441462935e-07;6.14856487809758e-07
-12.99375;6.08792077088741e-07;6.10331652393098e-07
-12.984375;6.04761140994594e-07;6.05129018294306e-07
-12.975;5.98183555941872e-07;5.99290816838386e-07
-12.965625;5.89113067344546e-07;5.92864849279001e-07
-12.95625;5.77624809315672e-07;5.8590412893382e-07
-12.946875;5.63814708810624e-07;5.78466468272613e-07
-12.9375;5.47798715325433e-07;5.70614034131575e-07
-12.928125;5.29711854280502e-07;5.6241285180938e-07
-12.91875;5.09707119801039e-07;5.53932285435089e-07
-12.909375;4.8795421235094e-07;5.45244479484496e-07
-12.9;4.64638128532869e-07;5.36423777829249e-07
-12.890625;4.39957620295706e-07;5.27546119302941e-07
-12.88125;4.14123533882177e-07;5.18688417863566e-07
-12.871875;3.87357041341197e-07;5.09927929453392e-07
-12.8625;3.59887780244092e-07;5.01341611400156e-07
-12.853125;3.31951919184125e-07;4.93005483435178e-07
-12.84375;3.03790162638495e-07;4.84993989381374e-07
-12.834375;2.75645711417452e-07;4.77379372094618e-07
-12.825;2.47762201575247e-07;4.70231057121489e-07
-12.815625;2.20381631039247e-07;4.63615063718489e-07
-12.80625;1.93742299806037e-07;4.57593433732857e-07
-12.796875;1.68076772047416e-07;4.52223692655305e-07
-12.7875;1.43609890100084e-07;4.47558351147708e-07
-12.778125;1.20556841955655e-07;4.43644432024159e-07
-12.76875;9.91213143704083e-08;4.40523056974129e-07
-12.759375;7.94937332188832e-08;4.38229061579126e-07
-12.75;6.18496195654826e-08;4.36790681426364e-07
-12.740625;4.63480624175655e-08;4.36229270669562e-07
-12.73125;3.31303356575717e-08;4.36559093089052e-07
-12.721875;2.23186553284189e-08;4.37787160634488e-07
-12.7125;1.40151063285455e-08;4.39913137186294e-07
-12.703125;8.30072774028359e-09;4.42929301503259e-07
-12.69375;5.23478505874062e-09;4.46820569359599e-07
-12.684375;4.85421904548408e-09;4.51564583724005e-07
-12.675;7.17328892677527e-09;4.57131859400194e-07
-12.665625;1.21834039906626e-08;4.63485991919601e-07
-12.65625;1.98531543857757e-08;4.70583928450522e-07
-12.646875;3.01285293122509e-08;4.78376287411395e-07
-12.6375;4.29333345741168e-08;4.86807741573804e-07
-12.628125;5.8169800384994e-08;4.9581745226311e-07
-12.61875;7.57193677838273e-08;5.05339545555912e-07
-12.609375;9.54436608928975e-08;5.153036416665e-07
-12.6;1.1718562689493e-07;5.25635423415666e-07
-12.590625;1.40770840470555e-07;5.36257236323394e-07
-12.58125;1.660089532335e-07;5.47088728113532e-07
-12.571875;1.9269529335965e-07;5.58047510655644e-07
-12.5625;2.20612577091179e-07;5.69049840174019e-07
-12.553125;2.49532744473975e-07;5.80011322522311e-07
-12.54375;2.79218880095381e-07;5.90847614314662e-07
-12.534375;3.09427226130554e-07;6.01475147329196e-07
-12.525;3.39909244872419e-07;6.11811825963658e-07
-12.515625;3.70413740200453e-07;6.21777746100064e-07
-12.50625;4.00688993383054e-07;6.31295871682202e-07
-12.496875;4.30484923299989e-07;6.40292713909483e-07
-12.4875;4.59555222110371e-07;6.48698971351065e-07
-12.478125;4.87659480520306e-07;6.56450147127543e-07
-12.46875;5.14565249071561e-07;6.63487122941968e-07
-12.459375;5.40050057040431e-07;6.69756697077394e-07
-12.45;5.63903333850661e-07;6.75212075667739e-07
-12.440625;5.85928244989594e-07;6.79813311597375e-07
-12.43125;6.05943409561577e-07;6.83527688438489e-07
-12.421875;6.23784496678387e-07;6.86330053693218e-07
-12.4125;6.39305669580688e-07;6.88203076042687e-07
-12.403125;6.52380886467824e-07;6.89137452618698e-07
-12.39375;6.6290503580774e-07;6.89132049986275e-07
-12.384375;6.70794886287771e-07;6.88193965255305e-07
-12.375;6.75989861992154e-07;6.86338530745319e-07
-12.365625;6.78452624770799e-07;6.83589248689798e-07
-12.35625;6.78169461024583e-07;6.79977650309317e-07
-12.346875;6.75150459551276e-07;6.75543093342501e-07
-12.3375;6.69429506385619e-07;6.70332494549391e-07
-12.328125;6.61064054403139e-07;6.64399986768153e-07
-12.31875;6.50134710332682e-07;6.57806528177314e-07
-12.309375;6.36744609710698e-07;6.50619437243619e-07
-12.3;6.21018612339035e-07;6.42911887605933e-07
-12.290625;6.03102297828287e-07;6.34762334698827e-07
-12.28125;5.83160792628031e-07;6.26253909156192e-07
-12.271875;5.61377419463534e-07;6.17473756175891e-07
-12.2625;5.37952197582599e-07;6.0851234622706e-07
-12.253125;5.13100188860246e-07;5.99462747948799e-07
-12.24375;4.87049721134626e-07;5.90419880433801e-07
-12.234375;4.60040477725567e-07;5.81479734124618e-07
-12.225;4.32321512422833e-07;5.72738597673509e-07
-12.215625;4.04149151461185e-07;5.64292257711764e-07
-12.20625;3.75784848135371e-07;5.56235210778523e-07
-12.196875;3.474929815238e-07;5.4865987874563e-07
-12.1875;3.19538626651922e-07;5.41655836138322e-07
-12.178125;2.92185308332041e-07;5.35309053067299e-07
-12.16875;2.65692769504559e-07;5.29701170162337e-07
-12.159375;2.40314767090709e-07;5.2490880719617e-07
-12.15;2.16296905959161e-07;5.21002901269051e-07
-12.140625;1.93874541312062e-07;5.18048092384698e-07
-12.13125;1.73270765774884e-07;5.16102164331688e-07
-12.121875;1.5469449701114e-07;5.15215534567483e-07
-12.1125;1.3833866757496e-07;5.1543079746259e-07
-12.103125;1.24378571287085e-07;5.16782347029103e-07
-12.09375;1.12970330681206e-07;5.1929604723501e-07
-12.084375;1.04249542546861e-07;5.22988986957807e-07
-12.075;9.83300810725463e-08;5.27869296050236e-07
-12.065625;9.53030978475015e-08;5.33936047455239e-07
-12.05625;9.52361971099315e-08;5.41179222442659e-07
-12.046875;9.81728255173627e-08;5.49579764216695e-07
-12.0375;1.04131849809791e-07;5.59109694900945e-07
-12.028125;1.13107360783986e-07;5.69732323598969e-07
-12.01875;1.25068670324791e-07;5.81402512842881e-07
-12.009375;1.39960536041361e-07;5.94067033273736e-07
-12;1.57703577531174e-07;6.0766497150393e-07
-11.990625;1.78194921465991e-07;6.22128224131191e-07
-11.98125;2.01309027694665e-07;6.37382039399396e-07
-11.971875;2.26898722342317e-07;6.53345624257903e-07
-11.9625;2.5479641715893e-07;6.69932809005095e-07
-11.953125;2.84815504336612e-07;6.87052758378774e-07
-11.94375;3.16751911812658e-07;7.04610719202007e-07
-11.934375;3.50385819403184e-07;7.22508815861885e-07
-11.925;3.85483514029809e-07;7.40646877076052e-07
-11.915625;4.21799359199617e-07;7.58923276157456e-07
-11.90625;4.59077876092097e-07;7.77235793537132e-07
