# omega;Arpes occ;Arpes tot
-15;4.32717423321859e-07;5.38528701544984e-07
-14.990625;4.48782356497714e-07;5.37026082918742e-07
-14.98125;4.63220862017361e-07;5.35163856331928e-07
-14.971875;4.75910033476937e-07;5.32956180956907e-07
-14.9625;4.8674170229287e-07;5.30419951723614e-07
-14.953125;4.95623379709627e-07;5.27574688618575e-07
-14.94375;5.02479057408234e-07;5.24442392122661e-07
-14.934375;5.07249868690659e-07;5.21047378246953e-07
-14.925;5.09894620976343e-07;5.17416121525511e-07
-14.915625;5.10390154262334e-07;5.13577042948148e-07
-14.90625;5.08731569441985e-07;5.09560312975911e-07
-14.896875;5.04932282222945e-07;5.05397613733647e-07
-14.8875;4.99023941333898e-07;5.01121917411697e-07
-14.878125;4.91056173460602e-07;4.96767226933363e-07
-14.86875;4.81096185834377e-07;4.92368320985768e-07
-14.859375;4.69228216299605e-07;4.87960491202837e-07
-14.85;4.55552839339101e-07;4.83579271751664e-07
-14.840625;4.40186125266808e-07;4.79260158763817e-07
-14.83125;4.23258680261601e-07;4.75038346825966e-07
-14.821875;4.04914546143836e-07;4.70948443788327e-07
-14.8125;3.85309999866206e-07;4.67024209414418e-07
-14.803125;3.64612230143082e-07;4.63298275735307e-07
-14.79375;3.42997938732985e-07;4.59801901381365e-07
-14.784375;3.20651846664819e-07;4.56564717938354e-07
-14.775;2.97765129070665e-07;4.53614482783373e-07
-14.765625;2.74533803511203e-07;4.50976862478896e-07
-14.75625;2.51157067033998e-07;4.48675219055496e-07
-14.746875;2.27835606376485e-07;4.46730415086223e-07
-14.7375;2.04769892645175e-07;4.45160636686515e-07
-14.728125;1.82158474834979e-07;4.43981235342453e-07
-14.71875;1.60196293865718e-07;4.43204599774845e-07
-14.709375;1.39073015863218e-07;4.42840035244146e-07
-14.7;1.18971410795057e-07;4.42893672689407e-07
-14.690625;1.00065794387555e-07;4.43368410049745e-07
-14.68125;8.25205302971377e-08;4.44263863619305e-07
-14.671875;6.64886213492747e-08;4.45576357177869e-07
-14.6625;5.21103926852707e-08;4.47298928697829e-07
-14.653125;3.95122786674167e-08;4.49421362240952e-07
-14.64375;2.88057362644811e-08;4.51930260839488e-07
-14.634375;2.00862682601736e-08;4.54809113606098e-07
-14.625;1.34325985385584e-08;4.58038427661629e-07
-14.615625;8.90597004328369e-09;4.61595842290537e-07
-14.60625;6.5496094364707e-09;4.65456302340798e-07
-14.596875;6.38832970815424e-09;4.6959223140711e-07
-14.5875;8.42829627010731e-09;4.73973732496371e-07
-14.578125;1.26569468585261e-08;4.78568810005448e-07
-14.56875;1.90430741344918e-08;4.83343607263045e-07
-14.559375;2.75370656117097e-08;4.88262660387091e-07
-14.55;3.8071300031478e-08;4.93289168693506e-07
-14.540625;5.0560696247407e-08;4.98385271144006e-07
-14.53125;6.49034129683002e-08;5.03512341161042e-07
-14.521875;8.09816920625007e-08;5.08631283936033e-07
-14.5125;9.86628369531788e-08;5.13702840396468e-07
-14.503125;1.17800320837841e-07;5.18687895572078e-07
-14.49375;1.38235011966525e-07;5.23547785897814e-07
-14.484375;1.59796509683734e-07;5.28244608277648e-07
-14.475;1.82304578614082e-07;5.32741520970021e-07
-14.465625;2.05570665860596e-07;5.37003043563621e-07
-14.45625;2.29399491936271e-07;5.40995339929985e-07
-14.446875;2.53590703176229e-07;5.44686499658639e-07
-14.4375;2.77940567824511e-07;5.4804679905034e-07
-14.428125;3.0224370667162e-07;5.51048956390187e-07
-14.41875;3.26294825076652e-07;5.53668344341527e-07
-14.409375;3.49890478790519e-07;5.55883228188399e-07
-14.4;3.72830785268926e-07;5.5767492831947e-07
-14.390625;3.94921148823418e-07;5.5902801293792e-07
-14.38125;4.15973901356208e-07;5.59930412404296e-07
-14.371875;4.35809928828986e-07;5.60373564565994e-07
-14.3625;4.54260193962847e-07;5.60352484303804e-07
-14.353125;4.71167192701508e-07;5.59865835633622e-07
-14.34375;4.8638630792976e-07;5.58915958588626e-07
-14.334375;4.99787062926437e-07;5.57508884841897e-07
-14.325;5.11254247505799e-07;5.55654301630329e-07
-14.315625;5.20688920021689e-07;5.53365503976812e-07
-14.30625;5.28009276656526e-07;5.50659313947808e-07
-14.296875;5.33151368947897e-07;5.47555965302026e-07
-14.2875;5.36069674804424e-07;5.44078967425422e-07
-14.278125;5.3673751321833e-07;5.40254938461718e-07
-14.26875;5.35147300299816e-07;5.36113414067378e-07
-14.259375;5.31310642830707e-07;5.31686633351419e-07
-14.25;5.25258264402595e-07;5.27009294975404e-07
-14.240625;5.17039777007584e-07;5.22118299172111e-07
-14.23125;5.06723288563367e-07;5.17052474676276e-07
-14.221875;4.9439484535292e-07;5.11852267359579e-07
-14.2125;4.8015773482674e-07;5.06559442748434e-07
-14.203125;4.64131628618235e-07;5.01216751083065e-07
-14.19375;4.46451596499064e-07;4.95867606164392e-07
-14.184375;4.27266966102407e-07;4.90555719449575e-07
-14.175;4.06740097690626e-07;4.8532478338427e-07
-14.165625;3.85045000857432e-07;4.80218095737514e-07
-14.15625;3.6236589328163e-07;4.75278233671912e-07
-14.146875;3.3889562759568e-07;4.70546682123323e-07
-14.1375;3.14834087192386e-07;4.66063525485773e-07
-14.128125;2.90386482267426e-07;4.6186709361062e-07
-14.11875;2.65761620003298e-07;4.57993658019143e-07
-14.109375;2.41170129328e-07;4.54477116709923e-07
-14.1;2.16822680313003e-07;4.51348722464786e-07
-14.090625;1.92928185798141e-07;4.48636799694732e-07
-14.08125;1.69692023741208e-07;4.4636650593609e-07
-14.071875;1.47314289461375e-07;4.44559612081391e-07
-14.0625;1.25988080901484e-07;4.43234299509264e-07
-14.053125;1.05897847259405e-07;4.42404994062919e-07
-14.04375;8.72178069923586e-08;4.42082225352608e-07
-14.034375;7.011045082202e-08;4.42272516423671e-07
-14.025;5.47251426950765e-08;4.42978308517268e-07
-14.015625;4.11968246145987e-08;4.44197908963178e-07
-14.00625;2.96448497731395e-08;4.45925480198231e-07
-13.996875;2.01719445507553e-08;4.48151066507269e-07
-13.9875;1.28633026765663e-08;4.50860633363217e-07
-13.978125;7.78583914123696e-09;4.54036168110066e-07
-13.96875;4.98758794570374e-09;4.57655788228286e-07
-13.959375;4.49726905508241e-09;4.61693905230011e-07
-13.95;6.32400103341373e-09;4.66121385311351e-07
-13.940625;1.04572109361528e-08;4.70905789296305e-07
-13.93125;1.68666742522585e-08;4.76011587356431e-07
-13.921875;2.55027572439545e-08;4.8140044775358e-07
-13.9125;3.62967896763745e-08;4.87031502683247e-07
-13.903125;4.91616365946765e-08;4.9286168975921e-07
-13.89375;6.3992398227576e-08;4.98846064946248e-07
-13.884375;8.06672779610543e-08;5.04938165265571e-07
-13.875;9.90485890374382e-08;5.11090366460825e-07
-13.865625;1.18983903303595e-07;5.17254270696887e-07
-13.85625;1.40307320922101e-07;5.23381083517793e-07
-13.846875;1.62840861379308e-07;5.29422013390817e-07
-13.8375;1.86395958504159e-07;5.35328665212888e-07
-13.828125;2.10775046153993e-07;5.41053433869584e-07
-13.81875;2.35773225185968e-07;5.46549897280663e-07
-13.809375;2.61179995260353e-07;5.51773200243103e-07
-13.8;2.86781035963536e-07;5.56680429462381e-07
-13.790625;3.12360025025756e-07;5.61230974718163e-07
-13.78125;3.37700475634133e-07;5.65386875260476e-07
-13.771875;3.62587578107749e-07;5.69113141983046e-07
-13.7625;3.86810031085435e-07;5.72378067603117e-07
-13.753125;4.10161845519309e-07;5.75153500343944e-07
