# omega;Arpes occ;Arpes tot
-15;4.76390708926006e-07;5.94814140837602e-07
-14.990625;4.91786224824881e-07;5.92075166072867e-07
-14.98125;5.05415608908659e-07;5.88697848779079e-07
-14.971875;5.17165015409622e-07;5.8471145860809e-07
-14.9625;5.26936413893384e-07;5.80150206116236e-07
-14.953125;5.34648444087895e-07;5.75052982898636e-07
-14.94375;5.40237120806109e-07;5.69463051263621e-07
-14.934375;5.43656391776334e-07;5.63427696612663e-07
-14.925;5.44878560153074e-07;5.56997873528509e-07
-14.915625;5.43894526817413e-07;5.50227784454087e-07
-14.90625;5.40713897843439e-07;5.43174461264741e-07
-14.896875;5.35364913868161e-07;5.35897298079958e-07
-14.8875;5.27894240394764e-07;5.28457592017747e-07
-14.878125;5.18366583775018e-07;5.20918041571191e-07
-14.86875;5.06864163656068e-07;5.13342246028275e-07
-14.859375;4.93486033882571e-07;5.05794195744917e-07
-14.85;4.78347260368362e-07;4.98337756228972e-07
-14.840625;4.615779554858e-07;4.91036144924202e-07
-14.83125;4.433221963035e-07;4.83951430209781e-07
-14.821875;4.23736808193948e-07;4.77144015984804e-07
-14.8125;4.0299005291691e-07;4.70672159153822e-07
-14.803125;3.81260201712152e-07;4.64591480031916e-07
-14.79375;3.58734039609758e-07;4.58954519464967e-07
-14.784375;3.35605284004513e-07;4.53810302260859e-07
-14.775;3.12072940458018e-07;4.49203923665513e-07
-14.765625;2.88339622141448e-07;4.45176183330463e-07
-14.75625;2.64609828708424e-07;4.4176324142281e-07
-14.746875;2.41088208871345e-07;4.38996313013114e-07
-14.7375;2.17977819236435e-07;4.36901401565544e-07
-14.728125;1.95478393777597e-07;4.35499072711836e-07
-14.71875;1.73784645398212e-07;4.34804280113408e-07
-14.709375;1.53084599465581e-07;4.3482622176421e-07
-14.7;1.3355798412037e-07;4.35568248485814e-07
-14.690625;1.15374696482252e-07;4.37027827724479e-07
-14.68125;9.86933406043129e-08;4.391965400468e-07
-14.671875;8.36598662588319e-08;4.42060135484374e-07
-14.6625;7.04063108446911e-08;4.4559862932557e-07
-14.653125;5.90496551996713e-08;4.49786443911324e-07
-14.64375;4.96908169717472e-08;4.5459261178593e-07
-14.634375;4.24137624157837e-08;4.59980991952811e-07
-14.625;3.72847795200695e-08;4.65910568174067e-07
-14.615625;3.43518811053316e-08;4.72335746289265e-07
-14.60625;3.36443826893629e-08;4.79206725615827e-07
-14.596875;3.51726230675333e-08;4.86469882713024e-07
-14.5875;3.8927854697704e-08;4.94068194721404e-07
-14.578125;4.48822907472638e-08;5.01941692047506e-07
-14.56875;5.29893190110507e-08;5.10027935833717e-07
-14.559375;6.31838738100999e-08;5.1826251591177e-07
-14.55;7.53829659804265e-08;5.26579568902341e-07
-14.540625;8.94863646486028e-08;5.349123041797e-07
-14.53125;1.05377428008936e-07;5.43193546630148e-07
-14.521875;1.2292407564645e-07;5.51356279138464e-07
-14.5125;1.41979891541695e-07;5.593341869664e-07
-14.503125;1.62385352749296e-07;5.67062199373929e-07
-14.49375;1.83969168807177e-07;5.74477020551106e-07
-14.484375;2.06549725172067e-07;5.81517652170327e-07
-14.475;2.29936617254847e-07;5.88125894364658e-07
-14.465625;2.53932258836397e-07;5.94246831358324e-07
-14.45625;2.78333554464473e-07;5.99829284348662e-07
-14.446875;3.02933623922574e-07;6.04826244715962e-07
-14.4375;3.27523558908177e-07;6.09195268712489e-07
-14.428125;3.51894203766514e-07;6.12898845667017e-07
-14.41875;3.75837924996865e-07;6.15904702816754e-07
-14.409375;3.99150403728662e-07;6.18186114251123e-07
-14.4;4.21632360203906e-07;6.19722111292454e-07
-14.390625;4.43091280698423e-07;6.20497700937407e-07
-14.38125;4.6334304670387e-07;6.20503982265393e-07
-14.371875;4.82213538458908e-07;6.1973827110733e-07
-14.3625;4.99540121593911e-07;6.18204126472049e-07
-14.353125;5.1517305641564e-07;6.15911355630076e-07
-14.34375;5.28976792266657e-07;6.12875953665929e-07
-14.334375;5.40831151360124e-07;6.09120009044573e-07
-14.325;5.50632374033898e-07;6.04671538394658e-07
-14.315625;5.5829403060491e-07;5.99564289136806e-07
-14.30625;5.63747791590813e-07;5.93837492103896e-07
-14.296875;5.66944037423626e-07;5.87535562185324e-07
-14.2875;5.67852314800996e-07;5.80707763797586e-07
-14.278125;5.66461630265028e-07;5.73407831859453e-07
-14.26875;5.62780579726105e-07;5.65693556780715e-07
-14.259375;5.56837311426871e-07;5.57626337168041e-07
-14.25;5.48679317836075e-07;5.49270694539782e-07
-14.240625;5.38373071740001e-07;5.40693768732588e-07
-14.23125;5.26003496702397e-07;5.31964794131714e-07
-14.221875;5.11673273024308e-07;5.23154536857642e-07
-14.2125;4.95502005454822e-07;5.14334745501279e-07
-14.203125;4.77625233662408e-07;5.05577568052321e-07
-14.19375;4.5819331749494e-07;4.96954986990942e-07
-14.184375;4.37370172290664e-07;4.88538216654892e-07
-14.175;4.15331925957029e-07;4.80397159460614e-07
-14.165625;3.9226542410651e-07;4.72599812660769e-07
-14.15625;3.68366685251093e-07;4.65211739124692e-07
-14.146875;3.43839232842903e-07;4.58295505624882e-07
-14.1375;3.18892406098918e-07;4.51910201583854e-07
-14.128125;2.93739580558976e-07;4.46110928950624e-07
-14.11875;2.68596374444881e-07;4.40948361510374e-07
-14.109375;2.43678820470096e-07;4.36468312979532e-07
-14.1;2.19201544627955e-07;4.32711369238273e-07
-14.090625;1.95375939155346e-07;4.29712531839938e-07
-14.08125;1.7240836883533e-07;4.27500927467542e-07
-14.071875;1.5049842004568e-07;4.26099560464826e-07
-14.0625;1.29837195261361e-07;4.25525104409518e-07
-14.053125;1.10605683660465e-07;4.25787754549478e-07
-14.04375;9.29732137942032e-08;4.26891128368498e-07
-14.034375;7.70960030438431e-08;4.28832219234831e-07
-14.025;6.31158171461866e-08;4.31601407743047e-07
-14.015625;5.11587448681453e-08;4.35182517456596e-07
-14.00625;4.13341116221553e-08;4.39552932538916e-07
-13.996875;3.37335319198725e-08;4.44683772498775e-07
-13.9875;2.84301036742614e-08;4.50540098186706e-07
-13.978125;2.54777702061147e-08;4.57081195522766e-07
-13.96875;2.49108339933774e-08;4.64260882514361e-07
-13.959375;2.6743645954641e-08;4.72027885410596e-07
-13.95;3.0970446139299e-08;4.80326223555353e-07
-13.940625;3.75654058536883e-08;4.89095683169918e-07
-13.93125;4.64828034415774e-08;4.98272274388579e-07
-13.921875;5.76574042689276e-08;5.0778876765014e-07
-13.9125;7.10049723285601e-08;5.1757521159448e-07
-13.903125;8.64229804501928e-08;5.27559527120391e-07
-13.89375;1.03791447544723e-07;5.37668073922992e-07
-13.884375;1.22973940912931e-07;5.47826262860641e-07
-13.875;1.43818713818019e-07;5.57959158754126e-07
-13.865625;1.66159980114727e-07;5.67992106713054e-07
-13.85625;1.89819304025279e-07;5.77851338409814e-07
-13.846875;2.14607103839055e-07;5.87464589691987e-07
-13.8375;2.40324252036756e-07;5.96761699868101e-07
-13.828125;2.66763756866384e-07;6.05675196616617e-07
-13.81875;2.93712515749858e-07;6.14140863080471e-07
-13.809375;3.20953122557336e-07;6.22098279499543e-07
-13.8;3.48265713498926e-07;6.29491335231575e-07
-13.790625;3.7542983791788e-07;6.36268708384669e-07
-13.78125;4.02226336324622e-07;6.42384307863601e-07
-13.771875;4.28439209697069e-07;6.47797670005399e-07
-13.7625;4.5385746579176e-07;6.52474319408771e-07
-13.753125;4.78276924949998e-07;6.56386071125753e-07
-13.74375;5.01501971636764e-07;6.59511293228969e-07
